,Unnamed: 0,TradeDate,Open,High,Low,Close,Adj_Close,Volume,Ticker,bollinger_sma,bollinger_band_lower,bollinger_band_upper,bollinger_band_percentage,stochastic_oscillator_sma,rolling_avg,price_to_SMA_ratio,window_start_price,window_end_price,momentum,TraingOrders,TrainGridSearch,TrainBenchmark,TestOrders,TestGridSearch,TestBenchmark
555,555,2018-09-27,6495.29,6712.1,6464.95,6676.75,6676.75,4606810000,BTC,6536.153333,6135.0927287802115,6937.21393721979,0.6752810741328135,51.814003729103334,6536.153333,0.02151061332820174,6517.31,6676.75,0.0244640810396,,326705.0,248704.0,,500000.0,500000.0
556,556,2018-09-28,6678.75,6785.03,6598.32,6644.13,6644.13,5014430000,BTC,6544.608,6135.429421088543,6953.786578911458,0.6216119380745193,55.4361437607888,6544.608,0.01520671673536444,6512.71,6644.13,0.0201790038248,,325530.68,247529.68,,500000.0,500000.0
557,557,2018-09-29,6643.1,6643.1,6511.65,6601.96,6601.96,4363690000,BTC,6550.558,6140.014273412929,6961.101726587071,0.5626023449771291,58.465709109969524,6550.558,0.007846965098240491,6543.2,6601.96,0.008980315442,,324012.56,246011.56,,500000.0,500000.0
558,558,2018-09-30,6604.71,6643.78,6566.54,6625.56,6625.56,4002280000,BTC,6556.048667,6141.51651617383,6970.58081782617,0.5838431142933823,61.66303224526473,6556.048667,0.0106026261442943,6517.18,6625.56,0.0166298920699,,324862.16000000003,246861.16,,500000.0,500000.0
559,559,2018-10-01,6619.85,6653.3,6549.08,6589.62,6589.62,4000970000,BTC,6560.878,6146.915055198691,6974.840944801309,0.5347156676230956,64.4850538600136,6560.878,0.00438081610418606,6281.2,6589.62,0.0491020824046,,323568.32,245567.32,,500000.0,500000.0
560,560,2018-10-02,6593.24,6611.84,6537.9,6556.1,6556.1,3979260000,BTC,6579.204667,6235.901398345926,6922.507935654074,0.4663494800230393,67.54877447139468,6579.204667,-0.00351177204075874,6371.3,6556.1,0.029005069608999998,,322361.6,244360.6,,500000.0,500000.0
561,561,2018-10-03,6553.86,6571.46,6454.03,6502.59,6502.59,3887310000,BTC,6587.957332999999,6282.826593826491,6893.088072173508,0.3601135152242769,68.75768530722019,6587.957332999999,-0.01295808832464398,6398.54,6502.59,0.0162615221597,,320435.24,242434.24,,500000.0,500000.0
562,562,2018-10-04,6497.91,6603.31,6497.91,6576.69,6576.69,3838410000,BTC,6599.834,6337.610466943619,6862.057533056381,0.4558697121302534,69.73756054186951,6599.834,-0.00350675486686483,6519.67,6576.69,0.0087458414306,,323102.83999999997,245101.84,,500000.0,500000.0
563,563,2018-10-05,6574.15,6623.62,6557.41,6622.48,6622.48,3671500000,BTC,6606.688,6352.706311942433,6860.669688057567,0.531088855501307,67.63292455996867,6606.688,0.00239030509689575,6734.95,6622.48,-0.0166994558237,,324751.27999999997,246750.27999999997,,500000.0,500000.0
564,564,2018-10-06,6622.45,6628.54,6577.8,6588.31,6588.31,3259740000,BTC,6596.912,6366.203264553272,6827.620735446729,0.481357446255029,64.39843821343561,6596.912,-0.00130394342080052,6721.98,6588.31,-0.0198855099242,,323521.16000000003,245520.16,,500000.0,500000.0
565,565,2018-10-07,6590.68,6641.49,6557.04,6602.95,6602.95,3306630000,BTC,6588.976667,6382.610058509188,6795.343275490812,0.5338556055705641,61.850778877088125,6588.976667,0.0021207136868436,6710.63,6602.95,-0.0160461834433,,324048.19999999995,246047.19999999998,,500000.0,500000.0
566,566,2018-10-08,6600.19,6675.06,6576.04,6652.23,6652.23,3979460000,BTC,6585.083333,6396.671322577553,6773.495343422446,0.6781910475065989,61.49823705831293,6585.083333,0.01019678318473301,6595.41,6652.23,0.008615082307200001,,325822.27999999997,247821.27999999997,,500000.0,500000.0
567,567,2018-10-09,6653.08,6661.41,6606.94,6642.64,6642.64,3580810000,BTC,6588.232,6394.6743370967415,6781.789662903258,0.640547264272337,62.560918044114864,6588.232,0.00825836127203778,6446.47,6642.64,0.030430607758999997,,325477.04000000004,247476.04,,500000.0,500000.0
568,568,2018-10-10,6640.29,6640.29,6538.96,6585.53,6585.53,3787650000,BTC,6597.502667,6443.485302617186,6751.520031382814,0.4611320871254437,63.4533872655274,6597.502667,-0.00181472711786628,6495.0,6585.53,0.0139384141647,,323421.07999999996,245420.08,,500000.0,500000.0
569,569,2018-10-11,6586.74,6586.74,6243.74,6256.24,6256.24,5181640000,BTC,6581.585333,6282.6018437568655,6880.5688222431345,-0.044085785177634285,60.31215677884239,6581.585333,-0.04943266956803278,6676.75,6256.24,-0.0629812408732,,311566.64,233565.63999999998,,500000.0,500000.0
570,570,2018-10-12,6239.25,6328.5,6236.47,6274.58,6274.58,3783500000,BTC,6554.774,6184.330732834065,6925.217267165936,0.1218125353665947,54.809348536683075,6554.774,-0.04274655388576326,6644.13,6274.58,-0.055620525185400005,,312226.88,234225.88,,500000.0,500000.0
571,571,2018-10-13,6278.08,6308.51,6259.81,6285.99,6285.99,3064030000,BTC,6530.898,6114.915553756344,6946.880446243657,0.2056270015579592,49.977898068512864,6530.898,-0.03749989664514742,6601.96,6285.99,-0.0478600294458,,312637.64,234636.63999999998,,500000.0,500000.0
572,572,2018-10-14,6288.49,6363.21,6280.15,6290.93,6290.93,3085320000,BTC,6510.1626670000005,6059.976257971153,6960.349076028845,0.25650901204132964,45.84919227780953,6510.1626670000005,-0.03367545147700992,6625.56,6290.93,-0.0505059194996,,312815.48,234814.48,,500000.0,500000.0
573,573,2018-10-15,6292.64,6965.06,6258.68,6596.54,6596.54,7370770000,BTC,6508.228,6062.282420636007,6954.173579363993,0.5990165662432964,46.518825779745406,6508.228,0.01356928491134607,6589.62,6596.54,0.0010501364267000001,,323817.44,245816.44,,500000.0,500000.0
574,574,2018-10-16,6601.41,6673.59,6571.37,6596.11,6596.11,4074800000,BTC,6508.660667,6061.925969537241,6955.395364462759,0.5978761371085235,47.70926411876812,6508.660667,0.0134358414847747,6556.1,6596.11,0.0061027135035,,323801.95999999996,245800.96,,500000.0,500000.0
575,575,2018-10-17,6590.52,6601.21,6517.45,6544.43,6544.43,4088420000,BTC,6507.882667,6061.853733021816,6953.911600978184,0.5409696885289823,49.17319718604153,6507.882667,0.0056158561655272705,6502.59,6544.43,0.0064343592322,,321941.48,243940.48,,500000.0,500000.0
576,576,2018-10-18,6542.33,6567.54,6450.04,6476.71,6476.71,3924080000,BTC,6506.157333,6059.4809576581065,6952.833708341894,0.46703728400963596,50.82293904266887,6506.157333,-0.0045260714570549395,6576.69,6476.71,-0.015202176170700002,,319503.56,241502.56,,500000.0,500000.0
577,577,2018-10-19,6478.07,6493.68,6445.31,6465.41,6465.41,3578870000,BTC,6498.7386670000005,6055.051483924227,6942.425850075771,0.4624412556060833,51.335072148677924,6498.7386670000005,-0.00512848241909463,6622.48,6465.41,-0.023717700921700002,,319096.76,241095.76,,500000.0,500000.0
578,578,2018-10-20,6460.92,6497.72,6449.0,6489.19,6489.19,3379130000,BTC,6489.852667,6058.213761147303,6921.491572852698,0.4992323826802737,51.18936201117733,6489.852667,-0.00010210817317465,6588.31,6489.19,-0.0150448294024,,319952.83999999997,241951.84,,500000.0,500000.0
579,579,2018-10-21,6490.09,6556.38,6476.0,6482.35,6482.35,3253610000,BTC,6482.788667,6058.954508954998,6906.622825045,0.499482501596824,51.56384347543221,6482.788667,-6.766640446464e-05,6602.95,6482.35,-0.018264563566299997,,319706.6,241705.6,,500000.0,500000.0
580,580,2018-10-22,6486.05,6543.8,6462.98,6487.16,6487.16,3672860000,BTC,6475.0693329999995,6063.012265381587,6887.126400618415,0.5146711074146605,51.5023619913108,6475.0693329999995,0.00186726448447127,6652.23,6487.16,-0.0248142352264,,319879.76,241878.76,,500000.0,500000.0
581,581,2018-10-23,6472.36,6506.01,6451.27,6475.74,6475.74,3716150000,BTC,6463.303333,6078.232274863601,6848.374391136399,0.5161485351043893,49.33265033233847,6463.303333,0.0019241967085935,6642.64,6475.74,-0.025125552491200003,,319468.64,241467.63999999998,,500000.0,500000.0
582,582,2018-10-24,6478.89,6521.99,6468.86,6495.84,6495.84,3424670000,BTC,6453.516667,6096.639448678148,6810.3938853218515,0.5592967704677505,48.347374693247595,6453.516667,0.0065581814046316795,6585.53,6495.84,-0.0136192531201,,320192.24,242191.24,,500000.0,500000.0
583,583,2018-10-25,6484.65,6504.65,6447.03,6476.29,6476.29,3230550000,BTC,6446.234,6105.675760839647,6786.792239160354,0.5441275478668534,49.337598250609865,6446.234,0.00466256732225358,6256.24,6476.29,0.035172883393199995,,319488.44,241487.44,,500000.0,500000.0
584,584,2018-10-26,6468.44,6498.29,6449.61,6474.75,6474.75,3306050000,BTC,6460.801332999999,6158.7240241203035,6762.878641879697,0.5230879092701973,53.48241955346321,6460.801332999999,0.00215896856768433,6274.58,6474.75,0.0319017368493,,319433.0,241432.0,,500000.0,500000.0
585,585,2018-10-27,6480.84,6507.41,6453.53,6480.38,6480.38,3393250000,BTC,6474.521333,6214.927959163148,6734.114706836852,0.5112843153764056,57.3466838987862,6474.521333,0.00090488032993867,6285.99,6480.38,0.0309243253648,,319635.68,241634.68,,500000.0,500000.0
586,586,2018-10-28,6482.66,6502.28,6447.91,6486.39,6486.39,3445190000,BTC,6487.881333,6280.737974298145,6695.024691701856,0.4964002394058251,61.1096515827168,6487.881333,-0.00022986440772497998,6290.93,6486.39,0.031070127946099996,,319852.04000000004,241851.04,,500000.0,500000.0
587,587,2018-10-29,6492.35,6503.6,6306.99,6332.63,6332.63,4199910000,BTC,6490.661333,6307.92573165986,6673.39693434014,0.0675956632395799,60.52563010069288,6490.661333,-0.02434749325103942,6596.54,6332.63,-0.040007337179800005,,314316.68,236315.68,,500000.0,500000.0
588,588,2018-10-30,6337.04,6364.99,6310.14,6334.27,6334.27,3781100000,BTC,6473.176667,6275.79153186711,6670.561802132888,0.1481329080163988,54.8380250731862,6473.176667,-0.021458809815610432,6596.11,6334.27,-0.0396961239276,,314375.72000000003,236374.72000000003,,500000.0,500000.0
589,589,2018-10-31,6336.99,6349.16,6316.88,6317.61,6317.61,4191240000,BTC,6454.61,6250.945257627359,6658.274742372641,0.16366294331560305,49.11616341001287,6454.61,-0.021225139861277442,6544.43,6317.61,-0.0346584805705,,313775.95999999996,235774.96,,500000.0,500000.0
590,590,2018-11-01,6318.14,6547.14,6311.83,6377.78,6377.78,3789400000,BTC,6443.5,6246.275654031108,6640.724345968892,0.3333877096229117,46.51500729726853,6443.5,-0.01019942577791573,6476.71,6377.78,-0.0152747305345,,315942.07999999996,237941.08,,500000.0,500000.0
591,591,2018-11-02,6378.92,6396.86,6327.38,6388.44,6388.44,4234870000,BTC,6437.615333,6238.1074497400705,6637.123216259928,0.3767584212801953,45.4526830309202,6437.615333,-0.007638749825253029,6465.41,6388.44,-0.011904890795799998,,316325.83999999997,238324.84,,500000.0,500000.0
592,592,2018-11-03,6387.24,6400.07,6342.37,6361.26,6361.26,3658640000,BTC,6430.672,6224.29897709522,6637.045022904779,0.33182879471599835,43.563935397557664,6430.672,-0.01079389525698092,6489.19,6361.26,-0.0197143249003,,315347.36,237346.36000000002,,500000.0,500000.0
593,593,2018-11-04,6365.47,6388.63,6294.57,6376.13,6376.13,4390020000,BTC,6423.134667,6218.799111923135,6627.470222076867,0.38498167393746463,41.83105109454567,6423.134667,-0.00731802607868318,6482.35,6376.13,-0.016386032842999998,,315882.68,237881.68,,500000.0,500000.0
594,594,2018-11-05,6363.62,6480.59,6363.62,6419.66,6419.66,4174800000,BTC,6414.083571,6216.818146002484,6611.348995997516,0.5141343294195371,40.66490800306386,6414.083571,0.00086940385766296,6475.74,6419.66,-0.0086600141451,,317449.76,239448.76,,500000.0,500000.0
595,595,2018-11-06,6433.38,6463.55,6408.16,6461.01,6461.01,4700040000,BTC,6413.031429,6218.620462479855,6607.4423955201455,0.6233947134227867,42.3542949431915,6413.031429,0.007481418348121429,6495.84,6461.01,-0.0053618931501000005,,318938.36,240937.36000000002,,500000.0,500000.0
596,596,2018-11-07,6468.5,6552.16,6468.31,6530.14,6530.14,4941260000,BTC,6415.4814289999995,6209.363237039312,6621.599620960688,0.7781379215228801,44.46797614885036,6415.4814289999995,0.0178721694184488,6476.29,6530.14,0.0083149457483,,321427.04000000004,243426.04,,500000.0,500000.0
597,597,2018-11-08,6522.27,6536.92,6438.53,6453.72,6453.72,4665260000,BTC,6413.869286,6211.602459746293,6616.136112253707,0.5985102568179288,44.42363266333171,6413.869286,0.00621320956555584,6474.75,6453.72,-0.0032480018534000003,,318675.92000000004,240674.92,,500000.0,500000.0
598,598,2018-11-09,6442.6,6456.46,6373.37,6385.62,6385.62,4346820000,BTC,6407.502857,6211.274695849334,6603.731018150666,0.4442412932178508,42.26848042518336,6407.502857,-0.00341519270273811,6480.38,6385.62,-0.014622599291999999,,316224.32,238223.32,,500000.0,500000.0
599,599,2018-11-10,6386.13,6437.28,6385.31,6409.22,6409.22,3705320000,BTC,6402.42,6216.462404213301,6588.377595786699,0.5182837382125548,40.876273827129495,6402.42,0.00106209839404475,6486.39,6409.22,-0.0118972186378,,317073.92000000004,239072.92,,500000.0,500000.0
600,600,2018-11-11,6413.63,6423.25,6350.17,6411.27,6411.27,3939060000,BTC,6397.054286,6225.374450060737,6568.734121939261,0.5414018161254247,39.4556839244405,6397.054286,0.0022222281325814603,6332.63,6411.27,0.0124182211814,,317147.72000000003,239146.72000000003,,500000.0,500000.0
601,601,2018-11-12,6411.76,6434.21,6360.47,6371.27,6371.27,4295770000,BTC,6399.814286,6235.53712608989,6564.0914459101095,0.4131215623169453,41.25912679973207,6399.814286,-0.0044601741119961,6334.27,6371.27,0.0058412413743,,315707.72000000003,237706.72000000003,,500000.0,500000.0
602,602,2018-11-13,6373.19,6395.27,6342.67,6359.49,6359.49,4503800000,BTC,6401.6157140000005,6243.163616922896,6560.067811077103,0.3670711376590327,42.622199314877854,6401.6157140000005,-0.00658048153497769,6317.61,6359.49,0.006629089165,,315283.64,237282.63999999998,,500000.0,500000.0
603,603,2018-11-14,6351.24,6371.55,5544.09,5738.35,5738.35,7398940000,BTC,6360.24,5805.091632097675,6915.388367902326,-0.06011152689673066,42.622199314877854,6360.24,-0.09777775681420828,6377.78,5738.35,-0.1002590243,,292922.6,214921.6,,500000.0,500000.0
604,604,2018-11-15,5736.15,5774.82,5358.38,5648.03,5648.03,7032140000,BTC,6308.115,5512.6209029977745,7103.609097002224,0.08511005770659147,40.21078869777792,6308.115,-0.10464060975426097,6388.44,5648.03,-0.11589840399219999,,289671.07999999996,211670.08,,500000.0,500000.0
605,605,2018-11-16,5645.32,5657.02,5498.94,5575.55,5575.55,5279320000,BTC,6250.051429,5266.590434820501,7233.5124231795,0.15707769144279268,37.37216124208264,6250.051429,-0.10791934061059708,6361.26,5575.55,-0.1235148382553,,287061.80000000005,209060.80000000002,,500000.0,500000.0
606,606,2018-11-17,5578.58,5578.58,5519.56,5554.33,5554.33,4303150000,BTC,6192.413571,5069.234598834461,7315.5925431655405,0.2159475084501688,35.62281649492608,6192.413571,-0.10304278996936524,6376.13,5554.33,-0.1288869580765,,286297.88,208296.88,,500000.0,500000.0
607,607,2018-11-18,5559.74,5653.61,5559.74,5623.54,5623.54,4159680000,BTC,6138.657143,4941.076799853825,7336.237486146176,0.28493420255766266,33.78414440086472,6138.657143,-0.08391365261169466,6419.66,5623.54,-0.1240127981856,,288789.44,210788.44,,500000.0,500000.0
608,608,2018-11-19,5620.78,5620.78,4842.91,4871.49,4871.49,7039560000,BTC,6054.179333,4539.193043848462,7569.165622151538,0.10966995494646986,31.531868107473734,6054.179333,-0.19535089199512484,6419.66,4871.49,-0.2411607468308,,261715.63999999998,183714.63999999998,,500000.0,500000.0
609,609,2018-11-20,4863.93,4951.61,4272.11,4451.87,4451.87,8428290000,BTC,5922.993332999999,4001.059380741792,7844.927285258209,0.11728046604528752,27.714703021162066,5922.993332999999,-0.2483749770244761,6461.01,4451.87,-0.310963765727,,246609.32,168608.32,,500000.0,500000.0
610,610,2018-11-21,4465.54,4675.73,4343.98,4602.17,4602.17,6120120000,BTC,5799.070667,3682.1918823125066,7915.949451687493,0.21729588967072247,22.83297910214007,5799.070667,-0.20639525464158306,6530.14,4602.17,-0.29524175591949997,,252020.12,174019.12,,500000.0,500000.0
611,611,2018-11-22,4611.57,4629.64,4365.64,4365.94,4365.94,4569370000,BTC,5654.790667,3361.931966269155,7947.6493677308445,0.21894241311311916,16.166312435473404,5654.790667,-0.2279219060258805,6453.72,4365.94,-0.32350024482,,243515.84,165514.84,,500000.0,500000.0
612,612,2018-11-23,4360.7,4396.42,4195.68,4347.11,4347.11,4871490000,BTC,5514.35,3115.186504368361,7913.513495631641,0.25674021338577097,11.89679754345813,5514.35,-0.21167317997588112,6385.62,4347.11,-0.31923446744399997,,242837.96,164836.96,,500000.0,500000.0
613,613,2018-11-24,4347.69,4413.09,3795.16,3880.76,3880.76,4679500000,BTC,5347.359332999999,2756.1000361682195,7938.618629831781,0.21701030946745725,9.7634516628766,5347.359332999999,-0.27426608942272107,6409.22,3880.76,-0.39450354333290005,,226049.36000000002,148048.36000000002,,500000.0,500000.0
614,614,2018-11-25,3880.78,4120.87,3585.06,4009.97,4009.97,6825640000,BTC,5187.409333,2561.977865713689,7812.84080028631,0.2757626988799253,7.230223825601133,5187.409333,-0.2269802241187432,6411.27,4009.97,-0.37454357716959996,,230700.91999999998,152699.91999999998,,500000.0,500000.0
615,615,2018-11-26,4015.07,4107.14,3643.92,3779.13,3779.13,6476900000,BTC,5011.933333,2383.621672207631,7640.244993792368,0.2654761892605345,4.2922856521668,5011.933333,-0.2459736096014827,6371.27,3779.13,-0.40684824218720006,,222390.68,144389.68,,500000.0,500000.0
616,616,2018-11-27,3765.95,3862.96,3661.01,3820.72,3820.72,5998720000,BTC,4841.896667,2321.2694106608164,7362.523923339185,0.2974360024014221,2.7165250087521327,4841.896667,-0.21090426690842884,6359.49,3820.72,-0.39920968505340004,,223887.91999999998,145886.91999999998,,500000.0,500000.0
617,617,2018-11-28,3822.47,4385.9,3822.47,4257.42,4257.42,7280280000,BTC,4701.758667,2487.432636334494,6916.084697665507,0.3996672890878548,3.0303125259612,4701.758667,-0.09450477969417223,5738.35,4257.42,-0.2580759277493,,239609.12,161608.12,,500000.0,500000.0
618,618,2018-11-29,4269.0,4413.02,4145.77,4278.85,4278.85,6503347767,BTC,4604.458667,2546.265215673605,6662.652118326394,0.4208994016597026,4.812894080173133,4604.458667,-0.07071594959329885,5648.03,4278.85,-0.2424172676137,,240380.6,162379.6,,500000.0,500000.0
619,619,2018-11-30,4289.09,4322.98,3942.82,4017.27,4017.27,6048016717,BTC,4495.741333,2586.883004066185,6404.599661933815,0.3746708108853609,5.673657142615867,4495.741333,-0.10642768290245848,5575.55,4017.27,-0.279484535158,,230963.72,152962.72,,500000.0,500000.0
620,620,2018-12-01,4024.46,4309.38,3969.71,4214.67,4214.67,5375314093,BTC,4405.016,2712.2099167920887,6097.822083207911,0.4437779666885149,7.2479275054961345,4405.016,-0.04321119378454017,5554.33,4214.67,-0.2411920069567,,238070.12,160069.12,,500000.0,500000.0
621,621,2018-12-02,4200.73,4301.52,4110.98,4139.88,4139.88,5262697895,BTC,4310.719333,2905.060802416255,5716.377863583744,0.439231566812655,8.551867518833735,4310.719333,-0.039631281881928083,5623.54,4139.88,-0.2638302563865,,235377.68,157376.68,,500000.0,500000.0
622,622,2018-12-03,4147.32,4155.98,3840.45,3894.13,3894.13,5089570994,BTC,4195.425333,3272.7667355622943,5118.083930437706,0.3367243670428475,8.780873893648732,4195.425333,-0.0718152056312618,4871.49,3894.13,-0.2006285551238,,226530.68,148529.68,,500000.0,500000.0
623,623,2018-12-04,3886.29,4075.63,3832.75,3956.89,3956.89,5028069239,BTC,4134.452,3387.323708589673,4881.580291410327,0.3811703411305553,10.22073910878613,4134.452,-0.04294692500965061,4451.87,3956.89,-0.1111847380988,,228790.04,150789.04,,500000.0,500000.0
624,624,2018-12-05,3958.89,3969.54,3753.99,3753.99,3753.99,5302481574,BTC,4087.926667,3335.855146968257,4839.998187031743,0.2779887563180788,10.22073910878613,4087.926667,-0.08168851699217627,4602.17,3753.99,-0.1843000149929,,221485.63999999998,143484.63999999998,,500000.0,500000.0
625,625,2018-12-06,3754.07,3874.97,3521.1,3521.1,3521.1,5878333109,BTC,4015.855333,3272.842596714237,4758.8680692857615,0.16706133768767772,9.738607335724867,4015.855333,-0.12320048706296365,4365.94,3521.1,-0.1935070110904,,213101.59999999998,135100.59999999998,,500000.0,500000.0
626,626,2018-12-07,3512.59,3512.59,3280.23,3419.94,3419.94,6835615448,BTC,3952.7886670000003,3138.408812493692,4767.168521506308,0.17285004408475785,9.738607335724867,3952.7886670000003,-0.13480322675697454,4347.11,3419.94,-0.2132842279123,,209459.84,131458.84,,500000.0,500000.0
627,627,2018-12-08,3421.91,3506.04,3350.65,3476.11,3476.11,5305024497,BTC,3894.722,3072.0339754661377,4717.410024533862,0.24558278015704246,10.174586270265934,3894.722,-0.107481869052528,3880.76,3476.11,-0.1042708129335,,211481.96000000002,133480.96000000002,,500000.0,500000.0
628,628,2018-12-09,3473.23,3685.31,3469.09,3614.23,3614.23,4947372847,BTC,3876.953333,3025.9403787171973,4727.966287282802,0.3456408144683226,11.682621648439069,3876.953333,-0.06776541021624931,4009.97,3614.23,-0.09868901762360001,,216454.28,138453.28,,500000.0,500000.0
629,629,2018-12-10,3612.05,3647.33,3470.14,3502.66,3502.66,5020968740,BTC,3843.1326670000003,2953.2561423694347,4733.0091916305655,0.3086966800583103,11.984270035757731,3843.1326670000003,-0.08859248339864817,3779.13,3502.66,-0.0731570493738,,212437.76,134436.76,,500000.0,500000.0
630,630,2018-12-11,3497.55,3513.19,3392.25,3424.59,3424.59,4696765188,BTC,3819.4966670000003,2872.6734581816154,4766.3198758183835,0.29145702000015666,12.020362292222332,3819.4966670000003,-0.103392331877639,3820.72,3424.59,-0.1036794112105,,209627.24,131626.24,,500000.0,500000.0
631,631,2018-12-12,3421.46,3534.23,3413.48,3486.95,3486.95,4139364829,BTC,3797.245333,2816.026364589497,4778.464301410501,0.3418827280201003,12.43302616723413,3797.245333,-0.08171590344805356,4257.42,3486.95,-0.1809711045657,,211872.2,133871.2,,500000.0,500000.0
632,632,2018-12-13,3487.88,3489.74,3298.13,3313.68,3313.68,4343372456,BTC,3734.3293329999997,2765.406715094643,4703.251950905357,0.2829293458391077,10.8055417601742,3734.3293329999997,-0.112643876715091,4278.85,3313.68,-0.2255676174673,,205634.47999999998,127633.48,,500000.0,500000.0
633,633,2018-12-14,3311.75,3329.56,3206.54,3242.48,3242.48,4372763663,BTC,3665.238,2739.1234599086715,4591.352540091328,0.27175717381658343,9.022960205962267,3665.238,-0.11534257802631097,4017.27,3242.48,-0.19286480619920002,,203071.28,125070.28,,500000.0,500000.0
634,634,2018-12-15,3244.0,3275.38,3191.3,3236.76,3236.76,3551763561,BTC,3613.204,2680.4998564995776,4545.908143500423,0.2981975299331189,8.162197143519533,3613.204,-0.10418564797337763,4214.67,3236.76,-0.23202528311829998,,202865.36000000002,124864.36000000002,,500000.0,500000.0
635,635,2018-12-16,3236.27,3305.75,3233.82,3252.84,3252.84,3744248994,BTC,3549.082,2723.7268439368663,4374.4371560631325,0.3205366515106986,6.706626399737534,3549.082,-0.08347003534998627,4139.88,3252.84,-0.21426708020520002,,203444.24,125443.24,,500000.0,500000.0
636,636,2018-12-17,3253.12,3597.92,3253.12,3545.86,3545.86,5409247918,BTC,3509.4806670000003,2844.8673016814864,4174.094032318513,0.5273687943234229,8.2642067600362,3509.4806670000003,0.01036601607242876,3894.13,3545.86,-0.0894346105549,,213992.96000000002,135991.96000000002,,500000.0,500000.0
637,637,2018-12-18,3544.76,3701.35,3487.17,3696.06,3696.06,5911325473,BTC,3496.276,2890.227642544685,4102.324357455315,0.664825131148656,11.814372488950733,3496.276,0.0571419418833067,3956.89,3696.06,-0.0659179304959,,219400.16,141399.16,,500000.0,500000.0
638,638,2018-12-19,3706.82,3949.32,3687.23,3745.95,3745.95,6810689119,BTC,3482.2133329999997,2963.49418277101,4000.9324832289903,0.7542191346546318,16.937544993976527,3482.2133329999997,0.07573822789679152,3753.99,3745.95,-0.0021417212085999998,,221196.19999999998,143195.19999999998,,500000.0,500000.0
639,639,2018-12-20,3742.2,4191.23,3728.97,4134.44,4134.44,8927129279,BTC,3507.5766670000003,2808.3954066573865,4206.7579273426145,0.9482838489498584,23.6042116606432,3507.5766670000003,0.1787169298101617,3521.1,4134.44,0.1741898838431,,235181.84,157180.84,,500000.0,500000.0
640,640,2018-12-21,4133.7,4198.43,3850.95,3896.54,3896.54,7206015706,BTC,3532.606,2771.0579845153748,4294.154015484625,0.7389435679695151,28.5041017476824,3532.606,0.10302139553632644,3419.94,3896.54,0.1393591700439,,226617.44,148616.44,,500000.0,500000.0
641,641,2018-12-22,3898.08,4014.18,3855.74,4014.18,4014.18,5605823233,BTC,3572.222,2732.133500360996,4412.310499639005,0.7630425247994193,34.27765134219266,3572.222,0.12372075419724755,3476.11,4014.18,0.15479084378799998,,230852.47999999998,152851.47999999998,,500000.0,500000.0
642,642,2018-12-23,4020.99,4085.72,3976.41,3998.98,3998.98,6151275490,BTC,3607.08,2709.766164743429,4504.393835256571,0.7183739872281938,39.502338420781726,3607.08,0.1086474378167382,3614.23,3998.98,0.1064542101637,,230305.28,152304.28,,500000.0,500000.0
643,643,2018-12-24,4000.33,4271.79,4000.33,4078.6,4078.6,7240968501,BTC,3638.038,2669.108330646086,4606.967669353914,0.7273446741979571,44.246271078731326,3638.038,0.1210987900621159,3502.66,4078.6,0.1644293194315,,233171.6,155170.6,,500000.0,500000.0
644,644,2018-12-25,4081.03,4089.56,3760.02,3815.49,3815.49,6158207293,BTC,3658.893333,2687.7641530685737,4630.022512931426,0.5806260743864464,47.90218509797601,3658.893333,0.04279891561408358,3424.59,3815.49,0.11414505094039999,,223699.63999999998,145698.63999999998,,500000.0,500000.0
645,645,2018-12-26,3819.67,3893.36,3769.86,3857.3,3857.3,5326547918,BTC,3687.740667,2725.928835408929,4649.5524985910715,0.5881457928831608,52.47456505135607,3687.740667,0.04597919113925589,3486.95,3857.3,0.1062102983983,,225204.80000000002,147203.80000000002,,500000.0,500000.0
646,646,2018-12-27,3854.69,3874.42,3645.45,3654.83,3654.83,5130222366,BTC,3698.932667,2750.9598766942872,4646.905457305713,0.4767384320251549,55.059266816039404,3698.932667,-0.01192307916104059,3313.68,3654.83,0.1029520050216,,217915.88,139914.88,,500000.0,500000.0
647,647,2018-12-28,3653.13,3956.14,3642.63,3923.92,3923.92,5631554348,BTC,3739.6153329999997,2834.175613914769,4645.05505208523,0.6017763320490311,60.162495880591,3739.6153329999997,0.04928439173238356,3242.48,3923.92,0.2101601243493,,227603.12,149602.12,,500000.0,500000.0
648,648,2018-12-29,3932.49,3963.76,3820.41,3820.41,3820.41,4991655917,BTC,3778.144,2971.406678428014,4584.8813215719865,0.5261956394416225,64.4970026090466,3778.144,0.01118697434507525,3236.76,3820.41,0.180319208097,,223876.76,145875.76,,500000.0,500000.0
649,649,2018-12-30,3822.38,3901.91,3797.22,3865.95,3865.95,4770578575,BTC,3820.09,3148.974575916441,4491.2054240835605,0.5341669989649126,69.13334562175079,3820.09,0.01200495276289302,3252.84,3865.95,0.18848452429260001,,225516.19999999998,147515.19999999998,,500000.0,500000.0
650,650,2018-12-31,3866.84,3868.74,3725.87,3742.7,3742.7,4661840806,BTC,3852.747333,3365.809750549377,4339.6849154506235,0.3870005756732084,71.24419282155,3852.747333,-0.028563340257849186,3545.86,3742.7,0.055512625992,,221079.19999999998,143078.19999999998,,500000.0,500000.0
