,TradeDate,Open,High,Low,Close,Adj_Close,Volume,Ticker,bollinger_sma,bollinger_band_lower,bollinger_band_upper,bollinger_band_percentage,stochastic_oscillator_sma,rolling_avg,price_to_SMA_ratio,window_start_price,window_end_price,momentum,tweet_date,pct_positive,pct_negative,pct_neutral,avg_compound_sentiment,tweet_volume
1141,2017-11-01,6440.97,6767.31,6377.88,6767.31,6767.31,,BTC,5967.823333,5314.02363109618,6621.623034903821,1.1114155946170894,84.8780475703584670000,5967.823333,0.13396620884856211,5590.69,6767.31,0.2104606050416,2017-11-01,0.014705882,0.11764706,0.86764705,0.0044044,136
1142,2017-11-02,6777.77,7367.33,6758.72,7078.50,7078.50,,BTC,6067.010667,5232.078612263408,6901.942721736591,1.1057315246562849,85.8811075064139330000,6067.010667,0.16671955737637736,5708.52,7078.50,0.2399886485464,2017-11-02,0.017699115,0.022123894,0.9557522,0.1551106,226
1143,2017-11-03,7087.53,7461.29,7002.94,7207.76,7207.76,,BTC,6166.960000,5172.283337389051,7161.636662610949,1.0231850907550102,86.4277424224032670000,6166.960000,0.16877035038333312,6011.45,7207.76,0.1990052316829,2017-11-03,0.013215859,0.039647575,0.9471366,0.1738194,227
1144,2017-11-04,7164.48,7492.86,7031.28,7379.95,7379.95,,BTC,6258.193333,5088.926849340469,7427.4598166595315,0.9796839226457441,86.4277424224032670000,6258.193333,0.17924608705916436,6031.60,7379.95,0.2235476490483,2017-11-04,0.0,0.0124223605,0.9875776,0.1491677,161
1145,2017-11-05,7404.52,7617.48,7333.19,7407.41,7407.41,,BTC,6349.914000,5048.452340155303,7651.375659844696,0.9062724368408176,86.4277424224032670000,6349.914000,0.16653705861213238,6008.42,7407.41,0.2328382503220,2017-11-05,0.004048583,0.008097166,0.98785424,0.2210324,247
1146,2017-11-06,7403.22,7445.77,7007.31,7022.76,7022.76,,BTC,6417.536667,5087.035172489289,7748.038161510712,0.7274418087829992,85.1730342878697330000,6417.536667,0.09430773276484031,5930.32,7022.76,0.1842126563153,2017-11-06,0.0,0.004651163,0.9953488,0.1535674,215
1147,2017-11-07,7023.10,7253.32,7023.10,7144.38,7144.38,,BTC,6498.474000,5147.444956623908,7849.503043376092,0.7390422334615186,84.7767373573830670000,6498.474000,0.09939348837896405,5526.64,7144.38,0.2927167320470,2017-11-07,0.03846154,0.028846154,0.9326923,0.0007788,104
1148,2017-11-08,7141.38,7776.42,7114.02,7459.69,7459.69,,BTC,6627.344000,5305.133633361729,7949.554366638271,0.8147555113019742,87.4706978730639330000,6627.344000,0.12559269595783771,5750.80,7459.69,0.2971569172985,2017-11-08,0.01438849,0.0,0.9856115,0.0942446,139
1149,2017-11-09,7446.83,7446.83,7101.52,7143.58,7143.58,,BTC,6720.196000,5468.0334474579695,7972.35855254203,0.6690611171610599,87.7892172274009330000,6720.196000,0.06300173387799999,5904.83,7143.58,0.2097858871466,2017-11-09,0.014925373,0.0,0.9701493,0.0775,134
1150,2017-11-10,7173.73,7312.00,6436.87,6618.14,6618.14,,BTC,6767.750000,5596.747783044674,7938.752216955326,0.4361188229049667,85.9472224479874000000,6767.750000,-0.02210631302870230,5780.90,6618.14,0.1448286598972,2017-11-10,0.021582734,0.0,0.9784173,0.0959353,139
1151,2017-11-11,6618.61,6873.15,6204.22,6357.60,6357.60,,BTC,6806.196667,5740.961672170444,7871.431661829556,0.2894376972323473,84.9518483354252670000,6806.196667,-0.06591003594930355,5753.09,6357.60,0.1050757071417,2017-11-11,0.0069444445,0.0,0.9722222,-0.0012639,144
1152,2017-11-12,6295.45,6625.05,5519.01,5950.07,5950.07,,BTC,6819.328667,5806.148094125883,7832.509239874116,0.07102480531473737,81.9621725855308670000,6819.328667,-0.12746983016180235,6153.85,5950.07,-0.0331142293036,2017-11-12,0.018691588,0.0,0.9813084,0.137514,107
1153,2017-11-13,5938.25,6811.19,5844.29,6559.49,6559.49,,BTC,6846.371333,5889.209345519252,7803.533320480748,0.3501396123371592,77.9867792194299330000,6846.371333,-0.04190268377895476,6130.53,6559.49,0.0699711117962,2017-11-13,0.0,0.0,0.9927536,0.0482246,138
1154,2017-11-14,6561.48,6764.98,6461.75,6635.75,6635.75,,BTC,6880.052667,5998.256967581829,7761.848366418171,0.3614743374450588,74.5960295436438000000,6880.052667,-0.03550883675233936,6468.40,6635.75,0.0258719312349,2017-11-14,0.011049724,0.0,0.98342544,0.1773646,181
1155,2017-11-15,6634.76,7342.25,6634.76,7315.54,7315.54,,BTC,6936.528667,6059.224188958094,7813.8331450419055,0.7160090039925091,73.9594455026268670000,6936.528667,0.05463991445795030,6767.31,7315.54,0.0810115097432,2017-11-15,0.011494253,0.0,0.9885057,0.1605057,174
1156,2017-11-16,7323.24,7967.38,7176.58,7871.69,7871.69,,BTC,7010.154000,6016.114272170747,8004.1937278292535,0.933350889245337,73.9594455026268670000,7010.154000,0.12289829866790373,7078.50,7871.69,0.1120562266017,2017-11-16,0.003984064,0.0,0.99601597,0.2089004,251
1157,2017-11-17,7853.57,8004.59,7561.09,7708.99,7708.99,,BTC,7052.186667,5994.4800056758295,8109.89332832417,0.8104846348314242,73.3949912053846000000,7052.186667,0.09313470615765821,7207.76,7708.99,0.0695403287568,2017-11-17,0.0,0.0,1.0,0.0878462,169
1158,2017-11-18,7697.21,7884.99,7463.44,7790.15,7790.15,,BTC,7091.012667,5968.08577965943,8213.93955434057,0.8113013593680031,73.1121048907126000000,7091.012667,0.09859485038767877,7379.95,7790.15,0.0555830324054,2017-11-18,0.009345794,0.0,0.99065423,0.0839346,107
1159,2017-11-19,7766.03,8101.91,7694.10,8036.49,8036.49,,BTC,7134.782000,5916.459609258183,8353.104390741817,0.8700613264814759,73.1121048907126000000,7134.782000,0.12638199737567315,7407.41,8036.49,0.0849257702760,2017-11-19,0.0,0.005181347,0.9948186,0.0417358,193
1160,2017-11-20,8039.07,8336.86,7949.36,8200.64,8200.64,,BTC,7187.664000,5855.119417185387,8520.208582814612,0.8800908476399278,73.1121048907126000000,7187.664000,0.14093257559062305,7022.76,8200.64,0.1677232313222,2017-11-20,0.0060975607,0.0,0.98170733,0.1162927,164
1161,2017-11-21,8205.74,8348.66,7762.71,8071.26,8071.26,,BTC,7257.564000,5853.984785465143,8661.143214534857,0.78986465158992,74.0923024912720000000,7257.564000,0.11211695825210773,7144.38,8071.26,0.1297355403828,2017-11-21,0.01,0.0,0.99,0.14293,200
1162,2017-11-22,8077.95,8302.26,8075.47,8253.55,8253.55,,BTC,7331.508667,5839.407422965427,8823.609911034573,0.8089741184407976,75.0246511215316000000,7331.508667,0.12576420145968300,7459.69,8253.55,0.1064199718755,2017-11-22,0.0,0.0,0.98571426,0.1179929,140
1163,2017-11-23,8232.38,8267.40,8038.77,8038.77,8038.77,,BTC,7370.114000,5834.469510676845,8905.758489323154,0.7177118482334135,74.4030409201551330000,7370.114000,0.09072532663673859,7143.58,8038.77,0.1253139182315,2017-11-23,0.0,0.0,1.0,0.0551324,136
1164,2017-11-24,8074.02,8374.16,7940.93,8253.69,8253.69,,BTC,7444.121333,5849.402673945922,9038.839992054078,0.7538280537459202,75.6378938440974670000,7444.121333,0.10875275009438109,6618.14,8253.69,0.2471313692367,2017-11-24,0.00729927,0.0,0.99270076,0.0611387,137
1165,2017-11-25,8241.71,8790.92,8191.15,8790.92,8790.92,,BTC,7588.973333,5922.682622440993,9255.264043559007,0.8606653567062049,78.9253269469530670000,7588.973333,0.15838066814300664,6357.60,8790.92,0.3827419151881,2017-11-25,0.020547945,0.0,0.9726027,0.1256027,146
1166,2017-11-26,8789.04,9522.93,8775.59,9330.55,9330.55,,BTC,7787.170000,6043.166659406868,9531.173340593132,0.9424819506008225,83.2305341816106670000,7787.170000,0.19819523652366649,5950.07,9330.55,0.5681412151454,2017-11-26,0.00990099,0.004950495,0.9851485,0.2922129,202
1167,2017-11-27,9352.72,9818.35,9352.72,9818.35,9818.35,,BTC,8045.055333,6321.3881553835145,9768.722510616486,1.0143959025350069,89.8972008482773330000,8045.055333,0.22042044381299969,6559.49,9818.35,0.4968160634440,2017-11-27,0.010309278,0.0,0.9896907,0.1455258,194
1168,2017-11-28,9823.43,10125.70,9736.30,10058.80,10058.80,,BTC,8278.342667,6471.172945213762,10085.51238878624,0.9926093303622205,93.8725942143782670000,8278.342667,0.21507412831525400,6635.75,10058.80,0.5158497532306,2017-11-28,0.024734983,0.003533569,0.9681979,0.1687597,283
1169,2017-11-29,10077.40,11517.40,9601.03,9888.61,9888.61,,BTC,8495.200000,6753.282986838107,10237.117013161895,0.8999645188236347,97.0976185846517330000,8495.200000,0.16402321310857896,7315.54,9888.61,0.3517265984466,2017-11-29,0.01607717,0.0,0.977492,0.1417363,311
1170,2017-11-30,9906.79,10801.00,9202.05,10233.60,10233.60,,BTC,8689.737333,6862.73922399376,10516.735442006238,0.9225134824687246,97.7342026256686670000,8689.737333,0.17766505566710897,7871.69,10233.60,0.3000511961218,2017-11-30,0.003921569,0.0,0.99215686,0.1215647,255
1171,2017-12-01,10198.60,11046.70,9694.65,10975.60,10975.60,,BTC,8896.664667,6785.712939313893,11007.616394686105,0.9924165971523188,97.7342026256686670000,8896.664667,0.23367581119599818,7708.99,10975.60,0.4237403343369,2017-12-01,0.01010101,0.0,0.989899,0.1352778,198
1172,2017-12-02,10978.30,11320.20,10905.10,11074.60,11074.60,,BTC,9121.038667,6842.311828711734,11399.765505288267,0.9286519340921695,98.2986569229109330000,9121.038667,0.21418189356745109,7790.15,11074.60,0.4216157583615,2017-12-02,0.042424243,0.0,0.95757574,0.1128303,165
1173,2017-12-03,11082.70,11858.70,10862.00,11323.20,11323.20,,BTC,9356.575333,6941.138484774858,11772.012181225144,0.9070950288857833,98.5815432375829330000,9356.575333,0.21018637663973586,8036.49,11323.20,0.4089733204421,2017-12-03,0.029411765,0.022058824,0.9485294,0.1162647,136
1174,2017-12-04,11315.40,11657.20,11081.80,11657.20,11657.20,,BTC,9597.956000,7029.106771083898,12166.805228916102,0.9008105997074954,98.5815432375829330000,9597.956000,0.21455026466051730,8200.64,11657.20,0.4214988098490,2017-12-04,0.042105265,0.0,0.95789474,0.1635526,190
1175,2017-12-05,11685.70,12032.00,11604.60,11916.70,11916.70,,BTC,9845.693333,7141.203563221217,12550.183102778781,0.8828830654385139,98.5815432375829330000,9845.693333,0.21034645270319024,8071.26,11916.70,0.4764361450381,2017-12-05,0.009569378,0.004784689,0.98564595,0.1451196,209
