tweet_date,pct_positive,pct_negative,pct_neutral,avg_compound_sentiment,tweet_volume
2012-07-26,0.0625,0.0,0.9375,0.4979375,16
2013-04-17,0.0,0.0,1.0,-0.0327538,65
2014-04-05,0.0,0.0,1.0,0.3928914,221
2013-02-17,0.0,0.0,1.0,0.0797500,4
2013-07-10,0.0,0.0,1.0,0.4222375,80
2012-04-02,0.0,0.0,1.0,0.1510000,1
2013-06-20,0.0,0.0,1.0,-0.0721282,39
2013-08-22,0.0,0.0,1.0,0.1235946,74
2014-01-11,0.0,0.0,1.0,0.3154379,354
2014-02-15,0.0,0.0,1.0,0.2677190,242
2012-06-10,0.0,0.0,1.0,0.2370000,6
2012-09-24,0.0,0.0,1.0,0.4170000,2
2012-11-02,0.0,0.0,1.0,0.3810000,2
2013-10-23,0.0,0.0,1.0,0.1740500,120
2014-04-25,0.0,0.0,1.0,0.3526256,203
2014-06-05,0.0,0.0,1.0,0.4485385,182
2017-01-20,0.015151515151515152,0.0,0.9848484848484849,0.0030606,66
2012-01-28,0.0,0.0,1.0,0.4020000,1
2012-03-14,0.0,0.0,1.0,0.0777500,4
2013-08-17,0.0,0.0,1.0,0.0863226,93
2014-01-28,0.0,0.0,1.0,0.3929735,113
2015-01-11,0.0,0.0,1.0,0.4110667,210
2012-10-13,0.0,0.0,1.0,0.4560000,3
2012-12-21,0.0,0.0,1.0,0.4088889,9
2012-09-07,0.0,0.0,1.0,0.3485000,4
2013-03-21,0.0,0.0,1.0,-0.0867895,19
2013-06-14,0.0,0.0,1.0,0.0016731,52
2014-02-21,0.0045045045045045045,0.0,0.9954954954954955,0.2616126,222
2014-03-18,0.0,0.005291005291005291,0.9947089947089947,0.3631746,189
2014-04-16,0.0,0.0,1.0,0.3348734,229
2012-12-14,0.0,0.0,1.0,0.4934000,10
2013-04-02,0.0,0.0,1.0,0.1590909,22
2013-08-11,0.0,0.0,1.0,0.4111481,54
2013-08-30,0.0,0.0,1.0,-0.0226857,35
2013-11-05,0.0,0.0,1.0,0.1156642,137
2017-08-07,0.0,0.011764705882352941,0.9882352941176471,0.0267824,170
2012-05-06,0.0,0.0,1.0,0.4074286,7
2014-02-19,0.0,0.0,1.0,0.3152195,164
2012-03-20,0.0,0.0,1.0,0.3400000,1
2012-05-03,0.0,0.0,1.0,0.1535000,6
2014-01-18,0.0,0.0,1.0,0.4222754,167
2014-01-29,0.0,0.0,1.0,0.3906346,104
2014-03-17,0.0,0.005405405405405406,0.9945945945945946,0.3622054,185
2017-03-24,0.0,0.0,1.0,0.0646456,79
2012-05-16,0.16666666666666666,0.0,0.8333333333333334,0.2368333,6
2013-07-15,0.0,0.027777777777777776,0.9722222222222222,-0.0976667,36
2012-02-09,0.0,0.0,1.0,0.5931250,8
2012-11-18,0.0,0.0,1.0,0.4940000,4
2013-02-16,0.0,0.0,1.0,0.0951250,8
2013-06-28,0.0,0.0,1.0,0.0159545,44
2013-07-30,0.0,0.0,1.0,0.4257849,93
2014-03-13,0.0,0.009708737864077669,0.9902912621359223,0.3349709,206
2012-01-15,0.0,0.0,1.0,-0.1260000,1
2012-04-21,0.0,0.0,1.0,0.4046667,3
2012-08-14,0.0,0.0,1.0,0.3777778,9
2013-02-19,0.0,0.0,1.0,0.0487500,4
2013-04-28,0.0,0.0,1.0,0.8107810,210
2013-04-30,0.0,0.0,1.0,0.7334868,493
2013-12-31,0.0,0.0,1.0,0.3019137,336
2014-03-04,0.0,0.0,1.0,0.3570000,195
2014-06-14,0.0,0.0,0.9949494949494949,0.3779899,198
2012-11-24,0.0,0.0,1.0,0.4643333,6
2013-04-19,0.0,0.0,1.0,0.0612131,61
