,TradeDate,Open,High,Low,Close,Adj_Close,Volume,Ticker,stochastic_oscillator_sma,rolling_avg,price_to_SMA_ratio,multiplier,on_balance_volume,window_start_price,window_end_price,momentum
996,2019-12-12,7216.74,7266.64,7164.74,7243.13,7243.13,18927080224,BTC,14.2877104066382500000,7424.528000,-0.02443226020563193,1,602435726625,7463.11,7243.13,-0.0294756475518
997,2019-12-13,7244.66,7293.56,7227.12,7269.68,7269.68,17125736940,BTC,6.3350921917465000000,7411.632667,-0.01915268516099545,1,619561463565,7761.24,7269.68,-0.0633352402451
998,2019-12-14,7268.90,7308.84,7097.21,7124.67,7124.67,17137029730,BTC,3.5835126238942500000,7369.194667,-0.03318200672524044,-1,602424433835,7569.63,7124.67,-0.0587822654476
999,2019-12-15,7124.24,7181.08,6924.38,7152.30,7152.30,16881129804,BTC,5.1545415540252500000,7341.372667,-0.02575440255878785,1,619305563639,7424.29,7152.30,-0.0366351529911
1000,2019-12-16,7153.66,7171.17,6903.68,6932.48,6932.48,20213265950,BTC,3.9730627287002500000,7308.585333,-0.05146075688571289,-1,599092297689,7321.99,6932.48,-0.0531972865300
1001,2019-12-17,6931.32,6964.08,6587.97,6640.52,6640.52,22363804217,BTC,1.5710289301310000000,7263.154000,-0.08572501698298012,-1,576728493472,7320.15,6640.52,-0.0928437258799
1002,2019-12-18,6647.70,7324.98,6540.05,7276.80,7276.80,31836522778,BTC,18.7895648079440000000,7260.264000,0.00227760312848128,1,608565016250,7252.03,7276.80,0.0034155953574
1003,2019-12-19,7277.59,7346.60,7041.38,7202.84,7202.84,25904604416,BTC,32.4356212723120000000,7256.984667,-0.00746104194572911,-1,582660411834,7448.31,7202.84,-0.0329564693199
1004,2019-12-20,7208.64,7257.92,7086.12,7218.82,7218.82,22633815180,BTC,48.0851455354340000000,7241.685333,-0.00315746016963811,1,605294227014,7547.00,7218.82,-0.0434848284086
1005,2019-12-21,7220.59,7223.23,7112.74,7191.16,7191.16,19312552168,BTC,62.9861554615027500000,7217.962667,-0.00371332857158431,-1,585981674846,7556.24,7191.16,-0.0483150349909
1006,2019-12-22,7191.19,7518.03,7167.18,7511.59,7511.59,23134537956,BTC,69.3398677245815000000,7214.986000,0.04110943527818349,1,609116212802,7564.35,7511.59,-0.0069748226880
1007,2019-12-23,7508.90,7656.18,7326.19,7355.63,7355.63,27831788041,BTC,74.6466782282307500000,7201.071333,0.02146328787102990,-1,581284424761,7400.90,7355.63,-0.0061168236296
1008,2019-12-24,7354.39,7535.72,7269.53,7322.53,7322.53,22991622105,BTC,78.5710688054775000000,7195.846667,0.01760506287341656,-1,558292802656,7278.12,7322.53,0.0061018504779
1009,2019-12-25,7325.76,7357.02,7220.99,7275.16,7275.16,21559505149,BTC,81.8844388947922500000,7195.649333,0.01104982515411858,-1,536733297507,7217.43,7275.16,0.0079986920552
1010,2019-12-26,7274.80,7388.30,7200.39,7238.97,7238.97,22787010034,BTC,75.4879056792222500000,7197.085333,0.00581967075031761,-1,513946287473,7243.13,7238.97,-0.0005743373376
1011,2019-12-27,7238.14,7363.53,7189.93,7290.09,7290.09,22777360996,BTC,73.6068857841507500000,7200.216000,0.01248212553623391,1,536723648469,7269.68,7290.09,0.0028075513640
1012,2019-12-28,7289.03,7399.04,7286.91,7317.99,7317.99,21365673026,BTC,73.4765862674642500000,7203.436667,0.01590259459415887,1,558089321495,7124.67,7317.99,0.0271338883064
1013,2019-12-29,7317.65,7513.95,7279.87,7422.65,7422.65,22445257702,BTC,77.7095985397270000000,7223.302000,0.02759790467019100,1,580534579197,7152.30,7422.65,0.0377990296828
1014,2019-12-30,7420.27,7454.82,7276.31,7293.00,7293.00,22874131672,BTC,79.2602775896310000000,7232.682000,0.00833964496157857,-1,557660447525,6932.48,7293.00,0.0520044774742
1015,2019-12-31,7294.44,7335.29,7169.78,7193.60,7193.60,21167946112,BTC,76.4909823550345000000,7250.090000,-0.00779162741428037,-1,536492501413,6640.52,7193.60,0.0832886581171
1016,2020-01-01,7194.89,7254.33,7174.94,7200.17,7200.17,18565664997,BTC,57.7503286766415000000,7287.400000,-0.01196997557427889,1,555058166410,7276.80,7200.17,-0.0105307277924
1017,2020-01-02,7202.55,7212.16,6935.27,6985.47,6985.47,20802083465,BTC,35.3029363889952500000,7267.978000,-0.03887023323405767,-1,534256082945,7202.84,6985.47,-0.0301783740858
1018,2020-01-03,6984.43,7413.72,6915.00,7344.88,7344.88,28111481032,BTC,33.6548705518367500000,7277.447333,0.00926597801597584,1,562367563977,7218.82,7344.88,0.0174626878077
1019,2020-01-04,7345.38,7427.39,7309.51,7410.66,7410.66,18444271275,BTC,37.9853306865725000000,7290.236667,0.01651843945548551,1,580811835252,7191.16,7410.66,0.0305235872933
1020,2020-01-05,7410.45,7544.50,7400.54,7411.32,7411.32,19725074095,BTC,57.5177716110392500000,7304.914000,0.01456635902900431,1,600536909347,7511.59,7411.32,-0.0133487051343
1021,2020-01-06,7410.45,7781.87,7409.29,7769.22,7769.22,23276261598,BTC,82.5177716110392500000,7322.089333,0.06106599450853764,1,623813170945,7355.63,7769.22,0.0562276786625
1022,2020-01-07,7768.68,8178.22,7768.23,8163.69,8163.69,28767291327,BTC,90.4394434729720000000,7375.960000,0.10679694575350192,1,652580462272,7322.53,8163.69,0.1148728649797
1023,2020-01-08,8161.94,8396.74,7956.77,8079.86,8079.86,31672559265,BTC,93.4566600598682500000,7426.448667,0.08798435999476895,-1,620907903007,7275.16,8079.86,0.1106092512055
1024,2020-01-09,8082.30,8082.30,7842.40,7879.07,7879.07,24045990466,BTC,92.1820627726570000000,7466.709333,0.05522655946676852,-1,596861912541,7238.97,7879.07,0.0884241818933
1025,2020-01-10,7878.31,8166.55,7726.77,8166.55,8166.55,28714583844,BTC,92.1820627726570000000,7528.548000,0.08474436239232319,1,625576496385,7290.09,8166.55,0.1202262249163
1026,2020-01-11,8162.19,8218.36,8029.64,8037.54,8037.54,25521165085,BTC,89.4512994035372500000,7578.378000,0.06058842670555625,-1,600055331300,7317.99,8037.54,0.0983261797297
1027,2020-01-12,8033.26,8200.06,8009.06,8192.49,8192.49,22903438381,BTC,91.2300419134250000000,7636.678000,0.07278190857333516,1,622958769681,7422.65,8192.49,0.1037149804989
1028,2020-01-13,8189.77,8197.79,8079.70,8144.19,8144.19,22482910688,BTC,96.2688389572707500000,7684.780667,0.05978171048821165,-1,600475858993,7293.00,8144.19,0.1167132867133
1029,2020-01-14,8140.93,8879.51,8140.93,8827.76,8827.76,44841784107,BTC,96.2688389572707500000,7787.098000,0.13363925816780526,1,645317643100,7193.60,8827.76,0.2271685943060
1030,2020-01-15,8825.34,8890.12,8657.19,8807.01,8807.01,40102834650,BTC,98.7180234218750000000,7894.658667,0.11556564653183377,-1,605214808450,7200.17,8807.01,0.2231669530025
1031,2020-01-16,8812.48,8846.46,8612.10,8723.79,8723.79,31313981931,BTC,97.3071434844057500000,7996.233333,0.09098742329059046,-1,573900826519,6985.47,8723.79,0.2488479658491
1032,2020-01-17,8725.21,8958.12,8677.32,8929.04,8929.04,36372139320,BTC,98.3075411580152500000,8125.804667,0.09884994359537685,1,610272965839,7344.88,8929.04,0.2156822167278
1033,2020-01-18,8927.21,9012.20,8827.33,8942.81,8942.81,32337772627,BTC,98.3075411580152500000,8232.333333,0.08630319476399171,1,642610738466,7410.66,8942.81,0.2067494663093
1034,2020-01-19,8941.45,9164.36,8620.08,8706.25,8706.25,34217320471,BTC,94.7275212274095000000,8318.706000,0.04658705332295672,-1,608393417995,7411.32,8706.25,0.1747232611734
1035,2020-01-20,8704.63,8745.59,8560.47,8657.64,8657.64,26422375678,BTC,90.0636646725772500000,8401.794000,0.03045135360376605,-1,581971042317,7769.22,8657.64,0.1143512476156
1036,2020-01-21,8658.99,8755.71,8544.52,8745.89,8745.89,24097418512,BTC,85.4356540684822500000,8466.905333,0.03295001609533172,1,606068460829,8163.69,8745.89,0.0713157897960
1037,2020-01-22,8744.21,8792.99,8636.75,8680.88,8680.88,22600204051,BTC,79.2797795126697500000,8501.384667,0.02111365854279606,-1,583468256778,8079.86,8680.88,0.0743849522145
1038,2020-01-23,8680.65,8687.75,8333.64,8406.52,8406.52,25770680779,BTC,70.5374995804230000000,8523.162000,-0.01368529660705733,-1,557697575999,7879.07,8406.52,0.0669431798423
1039,2020-01-24,8405.57,8514.67,8266.84,8445.43,8445.43,24397913026,BTC,62.8765550051977500000,8560.919333,-0.01349029566892661,1,582095489025,8166.55,8445.43,0.0341490592723
1040,2020-01-25,8440.12,8458.45,8296.22,8367.85,8367.85,19647331549,BTC,51.6264298045052500000,8574.339333,-0.02408224412174661,-1,562448157476,8037.54,8367.85,0.0410959074543
1041,2020-01-26,8364.41,8602.40,8325.50,8596.83,8596.83,22177678796,BTC,46.9517466482645000000,8611.625333,-0.00171806510709469,1,584625836272,8192.49,8596.83,0.0493549580164
1042,2020-01-27,8597.31,8977.73,8597.31,8909.82,8909.82,28647338393,BTC,58.5229064754607500000,8659.447333,0.02891323861349247,1,613273174665,8144.19,8909.82,0.0940093489960
1043,2020-01-28,8912.52,9358.59,8908.45,9358.59,9358.59,34398744403,BTC,72.2585875429875000000,8740.407333,0.07072698599137473,1,647671919068,8827.76,9358.59,0.0601319020907
1044,2020-01-29,9357.47,9406.43,9269.47,9316.63,9316.63,30682598115,BTC,87.0779188178277500000,8772.998667,0.06196642147512138,-1,616989320953,8807.01,9316.63,0.0578652686894
1045,2020-01-30,9316.02,9553.13,9230.90,9508.99,9508.99,32378792851,BTC,97.9084765298810000000,8819.797333,0.07814155370910040,1,649368113804,8723.79,9508.99,0.0900067516527
1046,2020-01-31,9508.31,9521.71,9230.78,9350.53,9350.53,29432489719,BTC,95.4696669985242500000,8861.580000,0.05517639066622431,-1,619935624085,8929.04,9350.53,0.0472044027129
1047,2020-02-01,9346.36,9439.32,9313.24,9392.88,9392.88,25922656496,BTC,92.9259387969012500000,8892.502667,0.05626957356525694,1,645858280581,8942.81,9392.88,0.0503275815991
1048,2020-02-02,9389.82,9468.80,9217.82,9344.37,9344.37,30835736946,BTC,90.3782620887882500000,8919.273333,0.04766045967301000,-1,615022543635,8706.25,9344.37,0.0732944723618
1049,2020-02-03,9344.68,9540.37,9248.63,9293.52,9293.52,30934096509,BTC,85.6577632893420000000,8958.424667,0.03740560929583804,-1,584088447126,8657.64,9293.52,0.0734472673846
1050,2020-02-04,9292.84,9331.27,9112.81,9180.96,9180.96,29893183716,BTC,81.9428378638902500000,8993.312667,0.02086520728769409,-1,554195263410,8745.89,9180.96,0.0497456519577
1051,2020-02-05,9183.42,9701.30,9163.70,9613.42,9613.42,35222060874,BTC,84.4865660655132500000,9051.148000,0.06212162258312426,1,589417324284,8680.88,9613.42,0.1074245928984
1052,2020-02-06,9617.82,9824.62,9539.82,9729.80,9729.80,37628823716,BTC,88.0930473035735000000,9121.076000,0.06673817869733790,1,627046148000,8406.52,9729.80,0.1574111522961
1053,2020-02-07,9726.00,9834.72,9726.00,9795.94,9795.94,34522718159,BTC,92.8135461030197500000,9213.704000,0.06319239254918543,1,661568866159,8445.43,9795.94,0.1599101525914
1054,2020-02-08,9793.07,9876.75,9678.91,9865.12,9865.12,35172043762,BTC,100.0000000000000000000,9308.350000,0.05981403793368320,1,696740909921,8367.85,9865.12,0.1789312666934
1055,2020-02-09,9863.89,10129.44,9850.39,10116.67,10116.67,35807884663,BTC,100.0000000000000000000,9424.938000,0.07339379845257338,1,732548794584,8596.83,10116.67,0.1767907472871
1056,2020-02-10,10115.56,10165.77,9784.56,9856.61,9856.61,39386548075,BTC,94.6128350664955000000,9508.923333,0.03656425179004017,-1,693162246509,8909.82,9856.61,0.1062636506686
1057,2020-02-11,9855.89,10210.05,9729.33,10208.24,10208.24,37648059389,BTC,94.6128350664955000000,9595.484667,0.06385871628843696,1,730810305898,9358.59,10208.24,0.0907882490845
1058,2020-02-12,10202.39,10393.61,10202.39,10326.05,10326.05,43444303830,BTC,94.6128350664955000000,9659.982000,0.06895126719697821,1,774254609728,9316.63,10326.05,0.1083460435801
1059,2020-02-13,10323.96,10457.63,10116.16,10214.38,10214.38,49356071373,BTC,92.1748170941090000000,9719.832000,0.05088030328096206,-1,724898538355,9508.99,10214.38,0.0741813799362
1060,2020-02-14,10211.55,10322.00,10125.53,10312.12,10312.12,43338264162,BTC,97.2578574609855000000,9773.374000,0.05512384975751465,1,768236802517,9350.53,10312.12,0.1028380209464
1061,2020-02-15,10313.86,10341.56,9874.43,9889.42,9889.42,43865054831,BTC,87.7252006392510000000,9809.300000,0.00816775916732081,-1,724371747686,9392.88,9889.42,0.0528634455034
1062,2020-02-16,9889.18,10053.97,9722.39,9934.43,9934.43,43374780305,BTC,79.1752176684802500000,9845.403333,0.00904246011959701,1,767746527991,9344.37,9934.43,0.0631460440886
1063,2020-02-17,9936.56,9938.82,9507.64,9690.14,9690.14,45998298413,BTC,67.7298290964030000000,9868.454667,-0.01806915804115534,-1,721748229578,9293.52,9690.14,0.0426770480937
1064,2020-02-18,9691.23,10161.94,9632.38,10142.00,10142.00,47271023953,BTC,64.0157105555022500000,9925.020000,0.02186192068126815,1,769019253531,9180.96,10142.00,0.1046775064917
1065,2020-02-19,10143.80,10191.68,9611.22,9633.39,9633.39,46992019710,BTC,49.2489413076072500000,9955.182000,-0.03232407001700220,-1,722027233821,9613.42,9633.39,0.0020773044348
1066,2020-02-20,9629.33,9643.22,9507.90,9608.48,9608.48,44925260237,BTC,32.7989242783780000000,9954.852667,-0.03479435392833223,-1,677101973584,9729.80,9608.48,-0.0124689099468
1067,2020-02-21,9611.78,9723.01,9589.74,9686.44,9686.44,40930547513,BTC,24.3984421429917500000,9951.962000,-0.02668036714770414,1,718032521097,9795.94,9686.44,-0.0111781003150
1068,2020-02-22,9687.71,9698.23,9600.73,9663.18,9663.18,35838025154,BTC,5.3224226698662500000,9943.111333,-0.02815329363465350,-1,682194495943,9865.12,9663.18,-0.0204701007185
1069,2020-02-23,9663.32,9937.40,9657.79,9924.52,9924.52,41185185761,BTC,15.6326212076870000000,9947.071333,-0.00226713293240239,1,723379681704,10116.67,9924.52,-0.0189934039560
1070,2020-02-24,9921.58,9951.75,9537.04,9650.17,9650.17,45080496648,BTC,17.0850927435650000000,9915.971333,-0.02680537529545115,-1,678299185056,9856.61,9650.17,-0.0209443206133
1071,2020-02-25,9651.31,9652.74,9305.02,9341.71,9341.71,42515259129,BTC,14.3689814234150000000,9881.644667,-0.05464016215874725,-1,635783925927,10208.24,9341.71,-0.0848853475232
1072,2020-02-26,9338.29,9354.78,8704.43,8820.52,8820.52,50420050762,BTC,12.4632440040692500000,9789.130000,-0.09894750606029341,-1,585363875165,10326.05,8820.52,-0.1457992165446
1073,2020-02-27,8825.09,8932.89,8577.20,8784.49,8784.49,45470195695,BTC,1.4524715358780000000,9686.359333,-0.09310715223287907,-1,539893679470,10214.38,8784.49,-0.1399879385729
1074,2020-02-28,8788.73,8890.46,8492.93,8672.46,8672.46,44605450443,BTC,0E-19,9583.564667,-0.09506949644084871,-1,495288229027,10312.12,8672.46,-0.1590031923601
1075,2020-02-29,8671.21,8775.63,8599.51,8599.51,8599.51,35792392544,BTC,0E-19,9469.390667,-0.09186236977543425,-1,459495836483,9889.42,8599.51,-0.1304333317829
1076,2020-03-01,8599.76,8726.80,8471.21,8562.45,8562.45,35349164300,BTC,0E-19,9380.926000,-0.08724895601990678,-1,424146672183,9934.43,8562.45,-0.1381035449442
1077,2020-03-02,8563.26,8921.31,8532.63,8869.67,8869.67,42857674409,BTC,4.8624608274507500000,9309.942000,-0.04729052017724708,1,467004346592,9690.14,8869.67,-0.0846706033143
1078,2020-03-03,8865.39,8901.60,8704.99,8787.79,8787.79,42386715821,BTC,8.4289829381785000000,9249.785333,-0.04994660052831304,-1,424617630771,10142.00,8787.79,-0.1335249457701
1079,2020-03-04,8788.54,8843.37,8712.43,8755.25,8755.25,34746706368,BTC,11.9677144277495000000,9157.335333,-0.04390855181976549,-1,389870924403,9633.39,8755.25,-0.0911558651731
1080,2020-03-05,8760.29,9142.05,8757.25,9078.76,9078.76,39698054597,BTC,21.4442831797225000000,9120.360000,-0.00456122346047744,1,429568979000,9608.48,9078.76,-0.0551304680865
1081,2020-03-06,9078.31,9167.70,9032.08,9122.55,9122.55,40826885651,BTC,26.8621310001385000000,9087.964667,0.00380561921918396,1,470395864651,9686.44,9122.55,-0.0582143697788
1082,2020-03-07,9121.60,9163.22,8890.74,8909.95,8909.95,36216930370,BTC,29.6737686022007500000,9036.198667,-0.01397143551757636,-1,434178934281,9663.18,8909.95,-0.0779484600308
1083,2020-03-08,8908.21,8914.34,8105.25,8108.12,8108.12,39973102121,BTC,26.1350371126297500000,8932.528000,-0.09229279773878123,-1,394205832160,9924.52,8108.12,-0.1830214458735
1084,2020-03-09,8111.15,8177.79,7690.10,7923.64,7923.64,46936995808,BTC,16.6584683606567500000,8799.136000,-0.09949795070788768,-1,347268836352,9650.17,7923.64,-0.1789118740913
1085,2020-03-10,7922.15,8136.95,7814.76,7909.73,7909.73,42213940994,BTC,6.3781597127900000000,8683.106667,-0.08906681636645153,-1,305054895358,9341.71,7909.73,-0.1532888518269
1086,2020-03-11,7910.09,7950.81,7642.81,7911.43,7911.43,38682762605,BTC,0.0350422981152500000,8587.754667,-0.07875453983319992,1,343737657963,8820.52,7911.43,-0.1030653521561
1087,2020-03-12,7913.62,7929.12,4860.35,4970.79,4970.79,53980357243,BTC,0.0350422981152500000,8331.106000,-0.40334572624571095,-1,289757300720,8784.49,4970.79,-0.4341401720532
1088,2020-03-13,5017.83,5838.11,4106.98,5563.71,5563.71,74156772075,BTC,3.6053353786402500000,8116.387333,-0.31450905781950562,1,363914072795,8672.46,5563.71,-0.3584623048132
1089,2020-03-14,5573.08,5625.23,5125.07,5200.37,5200.37,36154506008,BTC,4.9877611450622500000,7884.914667,-0.34046591248924673,-1,327759566787,8599.51,5200.37,-0.3952713584844
1090,2020-03-15,5201.07,5836.65,5169.28,5392.31,5392.31,33997889639,BTC,7.4909195136522500000,7671.101333,-0.29706182125335249,1,361757456426,8562.45,5392.31,-0.3702374904379
1091,2020-03-16,5385.23,5385.23,4575.36,5014.48,5014.48,45368026430,BTC,7.7540007129507500000,7434.570000,-0.32551848997319280,-1,316389429996,8869.67,5014.48,-0.4346486396901
1092,2020-03-17,5002.58,5371.35,4981.91,5225.63,5225.63,38622642935,BTC,5.7182375667187500000,7191.634000,-0.27337375622841763,1,355012072931,8787.79,5225.63,-0.4053533368458
1093,2020-03-18,5227.11,5331.83,5069.34,5238.44,5238.44,37878801016,BTC,5.9474776962060000000,6955.010667,-0.24681064475497518,1,392890873947,8755.25,5238.44,-0.4016801347763
1094,2020-03-19,5245.42,6329.74,5236.97,6191.19,6191.19,51000731797,BTC,10.7579677052622500000,6784.073333,-0.08739341453106312,1,443891605744,9078.76,6191.19,-0.3180577523803
1095,2020-03-20,6191.65,6844.26,5865.78,6198.78,6198.78,54442976103,BTC,17.8892806905987500000,6592.074667,-0.05966174336113599,1,498334581847,9122.55,6198.78,-0.3204992025256
1096,2020-03-21,6206.52,6378.14,5932.82,6185.07,6185.07,42494390880,BTC,24.0612160940935000000,6396.242667,-0.03301511183893924,-1,455840190967,8909.95,6185.07,-0.3058243873422
1097,2020-03-22,6185.56,6359.70,5823.71,5830.25,5830.25,40099664740,BTC,29.2982081334350000000,6190.929333,-0.05825931998245279,-1,415740526227,8108.12,5830.25,-0.2809368879592
1098,2020-03-23,5831.37,6443.93,5785.00,6416.31,6416.31,46491916000,BTC,34.1878634623807500000,6078.142000,0.05563673899030329,1,462232442227,7923.64,6416.31,-0.1902320145792
1099,2020-03-24,6436.64,6789.02,6411.07,6734.80,6734.80,48221910672,BTC,41.7902896977902500000,5998.886000,0.12267511001209225,1,510454352899,7909.73,6734.80,-0.1485423649101
1100,2020-03-25,6738.72,6892.51,6536.93,6681.06,6681.06,44590107888,BTC,48.6237714463510000000,5916.974667,0.12913446076783752,-1,465864245011,7911.43,6681.06,-0.1555180289783
1101,2020-03-26,6675.17,6735.46,6590.96,6716.44,6716.44,35319797642,BTC,66.5149109045390000000,5837.308667,0.15060559294559573,1,501184042653,4970.79,6716.44,0.3511816029243
1102,2020-03-27,6719.39,6793.84,6466.70,6469.80,6469.80,34585598367,BTC,75.4255371840580000000,5937.242667,0.08969775413762787,-1,466598444286,5563.71,6469.80,0.1628571582631
1103,2020-03-28,6467.25,6467.50,6117.84,6242.19,6242.19,34885225901,BTC,78.2700195448915000000,5982.474667,0.04341269248202903,-1,431713218385,5200.37,6242.19,0.2003357453412
1104,2020-03-29,6245.62,6250.47,5920.09,5922.04,5922.04,28373690931,BTC,76.9188977933645000000,6030.586000,-0.01799924584443369,-1,403339527454,5392.31,5922.04,0.0982380464031
1105,2020-03-30,5925.54,6517.20,5903.23,6429.84,6429.84,37101651525,BTC,72.7473667689732500000,6099.754667,0.05411452607852892,1,440441178979,5014.48,6429.84,0.2822545907053
1106,2020-03-31,6430.61,6504.52,6374.16,6438.64,6438.64,32786468812,BTC,71.6923865466087500000,6194.698667,0.03937904749096329,1,473227647791,5225.63,6438.64,0.2321270354005
1107,2020-04-01,6437.32,6612.57,6202.37,6606.78,6606.78,40346426266,BTC,76.7122268061755000000,6286.775333,0.05090124110531818,1,513574074057,5238.44,6606.78,0.2612113529982
1108,2020-04-02,6606.78,7088.25,6595.92,6793.62,6793.62,47660646124,BTC,88.5234014713540000000,6390.454000,0.06308878837090448,1,561234720181,6191.19,6793.62,0.0973043954393
1109,2020-04-03,6797.40,7003.22,6673.34,6733.39,6733.39,38976504903,BTC,91.3921323100252500000,6426.600667,0.04773741965567191,-1,522258215278,6198.78,6733.39,0.0862443900251
1110,2020-04-04,6738.38,6878.95,6696.48,6867.53,6867.53,33185988584,BTC,96.2981402481635000000,6471.184000,0.06124783347220540,1,555444203862,6185.07,6867.53,0.1103398991442
1111,2020-04-05,6862.54,6883.41,6715.93,6791.13,6791.13,29510409856,BTC,96.5956428964430000000,6511.588000,0.04292992738484069,-1,525933794006,5830.25,6791.13,0.1648093992539
1112,2020-04-06,6788.05,7271.78,6782.89,7271.78,7271.78,46896904615,BTC,96.5956428964430000000,6607.690000,0.10050259621743756,1,572830698621,6416.31,7271.78,0.1333274109262
1113,2020-04-07,7273.64,7427.94,7136.71,7176.41,7176.41,44243482668,BTC,96.3921943721745000000,6658.363333,0.07780390481734019,-1,528587215953,6734.80,7176.41,0.0655713606937
1114,2020-04-08,7179.28,7356.22,7153.31,7334.10,7334.10,37563249549,BTC,96.3921943721745000000,6698.316667,0.09491688204773255,1,566150465502,6681.06,7334.10,0.0977449686128
1115,2020-04-09,7337.97,7341.45,7179.09,7302.09,7302.09,34815139178,BTC,97.6668234734732500000,6739.718667,0.08344136614389634,-1,531335326324,6716.44,7302.09,0.0871964909982
1116,2020-04-10,7303.82,7303.82,6802.48,6865.49,6865.49,43622840992,BTC,89.3702567553452500000,6749.655333,0.01716156770756401,-1,487712485332,6469.80,6865.49,0.0611595412532
1117,2020-04-11,6867.44,6926.07,6789.92,6859.08,6859.08,31222085946,BTC,82.7266546747305000000,6775.607333,0.01231958448853045,-1,456490399386,6242.19,6859.08,0.0988258928357
1118,2020-04-12,6858.07,7119.95,6811.08,6971.09,6971.09,35759567632,BTC,76.2996968967325000000,6824.200667,0.02152476753948889,1,492249967018,5922.04,6971.09,0.1771433492513
1119,2020-04-13,6965.62,6965.62,6668.26,6845.04,6845.04,38619308647,BTC,63.3454215095360000000,6885.734000,-0.00590990009198729,-1,453630658371,6429.84,6845.04,0.0645739240790
1120,2020-04-14,6843.28,6958.56,6793.82,6842.43,6842.43,34110434052,BTC,57.9152444311795000000,6913.240000,-0.01024266479971764,-1,419520224319,6438.64,6842.43,0.0627135544152
1121,2020-04-15,6845.56,6928.66,6633.40,6642.11,6642.11,32288311031,BTC,42.5396876430060000000,6926.804667,-0.04110043240519171,-1,387231913288,6606.78,6642.11,0.0053475369242
1122,2020-04-16,6640.45,7134.45,6555.50,7116.80,7116.80,46783242377,BTC,41.1160984477817500000,6960.806000,0.02241033581455941,1,434015155665,6793.62,7116.80,0.0475711034765
1123,2020-04-17,7116.55,7167.18,7050.33,7096.18,7096.18,32513423567,BTC,46.0415991099850000000,6980.976667,0.01650246641627974,-1,401501732098,6733.39,7096.18,0.0538792495311
1124,2020-04-18,7092.29,7269.96,7089.25,7257.67,7257.67,32447188386,BTC,57.0071035822017500000,7015.928667,0.03445607053233741,1,433948920484,6867.53,7257.67,0.0568093623180
1125,2020-04-19,7260.92,7280.52,7167.05,7189.42,7189.42,31311210215,BTC,75.5657596208035000000,7037.388000,0.02160346992378422,-1,402637710269,6791.13,7189.42,0.0586485606961
1126,2020-04-20,7186.87,7240.29,6835.50,6881.96,6881.96,37747113936,BTC,67.0815329701295000000,7043.443333,-0.02292675973460551,-1,364890596333,7271.78,6881.96,-0.0536072323420
1127,2020-04-21,6879.78,6934.55,6834.44,6880.32,6880.32,32589741511,BTC,59.2830098700847500000,7017.346000,-0.01952675555687293,1,397480337844,7176.41,6880.32,-0.0412587909554
1128,2020-04-22,6879.44,7145.87,6867.78,7117.21,7117.21,33249153866,BTC,54.2085145739100000000,7013.399333,0.01480176189476932,1,430729491710,7334.10,7117.21,-0.0295728173873
1129,2020-04-23,7121.31,7491.79,7081.59,7429.72,7429.72,43500782316,BTC,59.4354687206462500000,7019.774000,0.05839874617046076,1,474230274026,7302.09,7429.72,0.0174785575089
1130,2020-04-24,7434.18,7574.20,7434.18,7550.90,7550.90,34636526286,BTC,75.7702423445425000000,7036.361333,0.07312567428663061,1,508866800312,6865.49,7550.90,0.0998340977847
1131,2020-04-25,7550.48,7641.36,7521.67,7569.94,7569.94,32941541447,BTC,92.1642653795575000000,7083.324667,0.06869871929872956,1,541808341759,6859.08,7569.94,0.1036378056532
1132,2020-04-26,7570.14,7700.59,7561.41,7679.87,7679.87,33070154491,BTC,100.0000000000000000000,7138.044000,0.07590678903072046,1,574878496250,6971.09,7679.87,0.1016742001610
1133,2020-04-27,7679.42,7795.60,7679.42,7795.60,7795.60,36162144725,BTC,100.0000000000000000000,7193.011333,0.08377418567873679,1,611040640975,6845.04,7795.60,0.1388684361231
1134,2020-04-28,7796.97,7814.53,7730.81,7807.06,7807.06,33187959921,BTC,100.0000000000000000000,7257.146000,0.07577551836493299,1,644228600896,6842.43,7807.06,0.1409776935972
1135,2020-04-29,7806.71,8871.75,7786.05,8801.04,8801.04,60201052203,BTC,100.0000000000000000000,7387.720000,0.19130665482719973,1,704429653099,6642.11,8801.04,0.3250367729532
1136,2020-04-30,8797.67,9440.65,8533.26,8658.55,8658.55,66964629541,BTC,98.1453569494772500000,7522.149333,0.15107393069352669,-1,637465023558,7116.80,8658.55,0.2166352855216
1137,2020-05-01,8672.78,9048.02,8667.76,8864.77,8864.77,44068389997,BTC,98.1453569494772500000,7638.680667,0.16051061517689178,1,681533413555,7096.18,8864.77,0.2492312765460
1138,2020-05-02,8869.06,9007.19,8811.37,8988.60,8988.60,40134388683,BTC,98.1453569494772500000,7764.842000,0.15760243415126798,1,721667802238,7257.67,8988.60,0.2384966525069
1139,2020-05-03,8983.61,9167.78,8830.97,8897.47,8897.47,47101785174,BTC,97.0647367282542500000,7874.162000,0.12995770216563998,-1,674566017064,7189.42,8897.47,0.2375782747426
1140,2020-05-04,8895.75,8956.91,8645.02,8912.65,8912.65,45718796276,BTC,98.0187641110290000000,7989.044000,0.11560907663044539,1,720284813340,6881.96,8912.65,0.2950743683486
1141,2020-05-05,8912.83,9062.42,8856.83,9003.07,9003.07,43148462663,BTC,98.0187641110290000000,8130.451333,0.10732721115471192,1,763433276003,6880.32,9003.07,0.3085248941910
