,TradeDate,Open,High,Low,Close,Adj_Close,Volume,Ticker,tweet_date,pct_positive,pct_negative,pct_neutral,avg_compound_sentiment,tweet_volume,MACD_raw,MACD_signal,MACD
866,2019-08-04,10821.63,11009.21,10620.28,10970.18,10970.18,16530894787,BTC,2019-08-04,0.08134013,0.021565808,0.89369583,0.2527153,22953.0,-25.83118746168475,-149.21172444778531,123.38053698610057
867,2019-08-05,10960.74,11895.09,10960.74,11805.65,11805.65,23875988832,BTC,2019-08-05,0.06720622,0.014373584,0.91489154,0.2144618,30890.0,94.23813561053794,-100.52175243612065,194.7598880466586
868,2019-08-06,11811.54,12273.82,11290.73,11478.17,11478.17,23635107660,BTC,2019-08-06,0.06397693,0.015633706,0.91671854,0.2057029,30511.0,161.11184302483707,-48.1950333439291,209.30687636876615
869,2019-08-07,11476.19,12036.99,11433.70,11941.97,11941.97,22194988641,BTC,2019-08-07,0.07879919,0.014460401,0.90307534,0.2162277,30013.0,248.66803153433284,11.177579631723306,237.49045190260952
870,2019-08-08,11954.04,11979.42,11556.17,11966.41,11966.41,19481591730,BTC,2019-08-08,0.06745687,0.014910724,0.91400856,0.2200083,26491.0,316.3819908334044,72.21846187205955,244.16352896134487
871,2019-08-09,11953.47,11970.46,11709.75,11862.94,11862.94,18339989960,BTC,2019-08-09,0.06447572,0.013963599,0.9181711,0.2005137,27142.0,357.5747282804441,129.2897151537365,228.2850131267076
872,2019-08-10,11861.56,11915.66,11323.90,11354.02,11354.02,18125355447,BTC,2019-08-10,0.11995824,0.018446188,0.85316527,0.2644005,25859.0,345.1757080092593,172.46691372484108,172.70879428441825
873,2019-08-11,11349.74,11523.58,11248.29,11523.58,11523.58,15774371518,BTC,2019-08-11,0.10261154,0.015058297,0.87703824,0.2713743,23243.0,345.05390343201543,206.98431166627594,138.0695917657395
874,2019-08-12,11528.19,11528.19,11320.95,11382.62,11382.62,13647198229,BTC,2019-08-12,0.16878536,0.013777038,0.81198,0.2539543,30050.0,329.78156191500784,231.54376171602235,98.2378001989855
875,2019-08-13,11385.05,11420.05,10830.33,10895.83,10895.83,16681503537,BTC,2019-08-13,0.07342582,0.013980736,0.9081009,0.2093399,27824.0,275.2256070294334,240.28013077870455,34.94547625072883
876,2019-08-14,10889.49,10889.56,10028.14,10051.70,10051.70,19990838300,BTC,2019-08-14,0.061706785,0.016755236,0.9174742,0.1789708,31990.0,162.00785767999696,224.62567615896305,-62.617818478966086
877,2019-08-15,10038.42,10437.41,9675.32,10311.55,10311.55,22899115082,BTC,2019-08-15,0.0774707,0.015950838,0.90298533,0.1983083,29779.0,92.187024341496,198.13794579546965,-105.95092145397365
878,2019-08-16,10319.42,10524.35,9855.48,10374.34,10374.34,20228207096,BTC,2019-08-16,0.07144206,0.016312351,0.9085451,0.2199868,26483.0,41.44241674760997,166.79883998589773,-125.35642323828776
879,2019-08-17,10358.72,10452.63,10086.70,10231.74,10231.74,13778035685,BTC,2019-08-17,0.123963155,0.014754788,0.8516494,0.2789999,26161.0,-10.162531273212153,131.40656573407574,-141.5690970072879
880,2019-08-18,10233.01,10487.07,10119.09,10345.81,10345.81,12999813869,BTC,2019-08-18,0.08287097,0.015668694,0.8960895,0.2303595,22529.0,-41.3783448932536,96.84958360860986,-138.22792850186346
881,2019-08-19,10350.28,10916.05,10313.20,10916.05,10916.05,16038264603,BTC,2019-08-19,0.07277241,0.015438924,0.9082199,0.2213142,25779.0,-19.874400066866656,73.50478687351456,-93.37918694038122
882,2019-08-20,10916.35,10947.04,10618.96,10763.23,10763.23,15053082175,BTC,2019-08-20,0.07631011,0.016041478,0.9041687,0.2163367,28738.0,-14.990860387310022,55.80565742134964,-70.79651780865967
883,2019-08-21,10764.57,10798.73,9962.72,10138.05,10138.05,19473084768,BTC,2019-08-21,0.07494572,0.017090425,0.9045318,0.2118373,28554.0,-60.86579812683158,32.471366311713396,-93.33716443854497
884,2019-08-22,10142.52,10233.00,9831.46,10131.06,10131.06,17097508856,BTC,2019-08-22,0.06904035,0.016846286,0.9100673,0.2077159,27187.0,-96.6716804227326,6.642756964824186,-103.3144373875568
885,2019-08-23,10136.31,10442.44,10078.19,10407.96,10407.96,15627023886,BTC,2019-08-23,0.080374956,0.014155027,0.90072656,0.2076877,26563.0,-101.5341616468977,-14.992626757520199,-86.5415348893775
886,2019-08-24,10407.64,10418.02,9982.30,10159.96,10159.96,15451030650,BTC,2019-08-24,0.08865624,0.008878876,0.8979592,0.2288029,22638.0,-123.97018925390148,-36.78813925679646,-87.18204999710503
887,2019-08-25,10160.74,10304.62,10008.79,10138.52,10138.52,14153856610,BTC,2019-08-25,0.07784024,0.01586726,0.9012603,0.2452599,22058.0,-141.84582126218993,-57.79967565787517,-84.04614560431476
888,2019-08-26,10126.30,10512.33,10126.30,10370.82,10370.82,18438654080,BTC,2019-08-26,0.07399451,0.017464295,0.90416515,0.217332,25137.0,-135.703415328373,-73.38042359197475,-62.322991736398265
889,2019-08-27,10372.83,10381.33,10087.30,10185.50,10185.50,14762609503,BTC,2019-08-27,0.086036615,0.015068118,0.89385957,0.200525,25617.0,-144.12787318275332,-87.52991351013047,-56.59795967262285
890,2019-08-28,10203.43,10279.37,9716.66,9754.42,9754.42,17603790323,BTC,2019-08-28,0.06787857,0.02043265,0.90692604,0.20715,27505.0,-183.4738971634506,-106.7187102407945,-76.75518692265611
891,2019-08-29,9756.79,9756.79,9421.63,9510.20,9510.20,17045878501,BTC,2019-08-29,0.07110954,0.024094969,0.90060335,0.1944342,25524.0,-231.69162082737603,-131.7132923581108,-99.97832846926522
892,2019-08-30,9514.84,9656.12,9428.30,9598.17,9598.17,13595263986,BTC,2019-08-30,0.078510985,0.023207111,0.89434993,0.2158418,23398.0,-259.81112944352935,-157.33285977519452,-102.47826966833483
893,2019-08-31,9597.54,9673.22,9531.80,9630.66,9630.66,11454806419,BTC,2019-08-31,0.08753041,0.03090222,0.8769605,0.2195834,19319.0,-276.28947802378025,-181.12418342491168,-95.16529459886857
894,2019-09-01,9630.59,9796.76,9582.94,9757.97,9757.97,11445355859,BTC,2019-09-01,0.07954158,0.02633504,0.8872958,0.2035169,20505.0,-275.8954835721379,-200.07844345435694,-75.81704011778095
895,2019-09-02,9757.47,10396.59,9730.65,10346.76,10346.76,17248102294,BTC,2019-09-02,0.0712517,0.028077323,0.896038,0.1978682,25038.0,-225.47368753655428,-205.15749227079644,-20.31619526575784
896,2019-09-03,10345.73,10736.10,10308.55,10623.54,10623.54,19384917989,BTC,2019-09-03,0.07013675,0.02205558,0.9034333,0.2046191,27204.0,-161.32061443133534,-196.39011670290424,35.06950227156889
897,2019-09-04,10621.18,10762.64,10434.71,10594.49,10594.49,16742664769,BTC,2019-09-04,0.059567362,0.021115,0.91669315,0.2106402,25148.0,-111.53720257475288,-179.41953387727398,67.8823313025211
898,2019-09-05,10588.18,10627.27,10516.42,10575.53,10575.53,14551239508,BTC,2019-09-05,0.06195428,0.023658562,0.9099308,0.2056364,27601.0,-72.77450436717481,-158.09052797525416,85.31602360807935
899,2019-09-06,10578.20,10898.76,10292.30,10353.30,10353.30,19536574783,BTC,2019-09-06,0.07871112,0.031315178,0.88072425,0.1777368,33083.0,-59.303279226000086,-138.33307822540334,79.02979899940325
900,2019-09-07,10353.93,10558.67,10348.92,10517.25,10517.25,15307366476,BTC,2019-09-07,0.07954493,0.025977615,0.8892267,0.2260262,21711.0,-34.99444722962653,-117.66535202624797,82.67090479662144
901,2019-09-08,10518.11,10595.64,10409.09,10441.28,10441.28,13670567493,BTC,2019-09-08,0.078074455,0.02660422,0.892376,0.2283833,20711.0,-21.610553816748507,-98.45439238434808,76.84383856759958
902,2019-09-09,10443.23,10450.31,10144.93,10334.97,10334.97,17595943368,BTC,2019-09-09,0.06925016,0.020128498,0.906555,0.2477233,24592.0,-19.35889312213476,-82.63529253190542,63.27639940977066
903,2019-09-10,10336.41,10394.35,10020.57,10115.98,10115.98,14906809639,BTC,2019-09-10,0.070063695,0.023161551,0.9031461,0.2329197,25905.0,-34.84344507795504,-73.07692304111535,38.23347796316031
904,2019-09-11,10123.04,10215.95,9980.78,10178.37,10178.37,15428063426,BTC,2019-09-11,0.07053136,0.024873978,0.9013305,0.2294648,24202.0,-41.60116019914858,-66.781770472722,25.18061027357342
905,2019-09-12,10176.82,10442.25,10099.24,10410.13,10410.13,15323563925,BTC,2019-09-12,0.064012095,0.021401985,0.9100884,0.2107407,25792.0,-27.933601844537407,-59.01213674708508,31.078534902547673
906,2019-09-13,10415.36,10441.49,10226.60,10360.55,10360.55,14109864675,BTC,2019-09-13,0.06398929,0.022534583,0.9091477,0.2434815,22410.0,-20.862168924604703,-51.38214318258901,30.51997425798431
907,2019-09-14,10345.40,10422.13,10291.69,10358.05,10358.05,13468713124,BTC,2019-09-14,0.07519577,0.024892392,0.8950889,0.2397636,19283.0,-15.283557161983481,-44.16242597846791,28.878868816484427
908,2019-09-15,10356.47,10387.04,10313.09,10347.71,10347.71,12043433567,BTC,2019-09-15,0.0885616,0.024320528,0.881498,0.2596331,20641.0,-11.563521653810312,-37.64264511353639,26.079123459726077
909,2019-09-16,10347.22,10386.87,10189.74,10276.79,10276.79,15160167779,BTC,2019-09-16,0.06711511,0.02386653,0.9040398,0.2338781,26313.0,-14.174621792377366,-32.94904044930458,18.774418656927217
910,2019-09-17,10281.51,10296.77,10199.74,10241.27,10241.27,15304603363,BTC,2019-09-17,0.06571396,0.020561742,0.9085553,0.2475389,26311.0,-18.892325641199932,-30.137697487683653,11.245371846483721
911,2019-09-18,10247.80,10275.93,10191.47,10198.25,10198.25,16169268880,BTC,2019-09-18,0.059538845,0.021939162,0.914661,0.2253401,27713.0,-25.80503007385596,-29.271164004918113,3.466133931062153
912,2019-09-19,10200.50,10295.67,9851.69,10266.42,10266.42,19937691247,BTC,2019-09-19,0.0685772,0.019716414,0.90774065,0.241686,26729.0,-25.488829500307475,-28.51469710399599,3.025867603688514
913,2019-09-20,10266.32,10285.87,10132.19,10181.64,10181.64,14734189639,BTC,2019-09-20,0.067792185,0.02371421,0.90509963,0.2505751,22982.0,-31.713699939833532,-29.1544976711635,-2.559202268670031
914,2019-09-21,10183.65,10188.10,10000.71,10019.72,10019.72,13425266806,BTC,2019-09-21,0.075507775,0.028115148,0.89208746,0.2468108,19349.0,-49.14602065524559,-33.15280226797992,-15.99321838726567
915,2019-09-22,10024.12,10074.44,9922.53,10070.39,10070.39,13199651698,BTC,2019-09-22,0.07654464,0.023682052,0.89514303,0.2371236,20733.0,-58.20170189204873,-38.162582192793685,-20.039119699255046
916,2019-09-23,10067.96,10074.24,9727.14,9729.32,9729.32,15144925408,BTC,2019-09-23,0.06253503,0.019337017,0.91372406,0.2307116,24978.0,-91.84120483379229,-48.89830672099341,-42.94289811279888
917,2019-09-24,9729.32,9804.32,8370.80,8620.57,8620.57,25002886689,BTC,2019-09-24,0.06256077,0.02494531,0.90790594,0.1795576,32912.0,-205.59761078719384,-80.23816753423351,-125.35944325296033
918,2019-09-25,8603.43,8744.83,8325.40,8486.99,8486.99,21744728353,BTC,2019-09-25,0.07936508,0.021299688,0.8939764,0.1867445,29484.0,-303.03596176735664,-124.79772638085815,-178.2382353864985
919,2019-09-26,8487.67,8515.69,7895.63,8118.97,8118.97,19258205289,BTC,2019-09-26,0.07528474,0.02284989,0.8980218,0.1928024,28359.0,-405.2808696661468,-180.89435503791591,-224.3865146282309
920,2019-09-27,8113.10,8271.52,7965.92,8251.85,8251.85,16408941156,BTC,2019-09-27,0.065388,0.019141687,0.9106849,0.1969973,26121.0,-470.168579619145,-238.74919995416175,-231.41937966498327
921,2019-09-28,8251.27,8285.62,8125.43,8245.92,8245.92,14141152736,BTC,2019-09-28,0.09553096,0.022468224,0.87474376,0.2726441,24390.0,-516.1215309541822,-294.22366615416587,-221.8978648000163
922,2019-09-29,8246.04,8261.71,7990.50,8104.19,8104.19,13034629109,BTC,2019-09-29,0.08883603,0.023320751,0.8824655,0.2331792,19339.0,-557.54892552204,-346.8887180277407,-210.6602074942993
923,2019-09-30,8104.23,8314.23,7830.76,8293.87,8293.87,17115474183,BTC,2019-09-30,0.0642956,0.019492146,0.91271263,0.2239001,24574.0,-568.5212839382002,-391.21523120983267,-177.30605272836755
924,2019-10-01,8299.72,8497.69,8232.68,8343.28,8343.28,15305343413,BTC,2019-10-01,0.06678746,0.020436542,0.9085623,0.2171189,23732.0,-566.6974475527077,-426.3116744784078,-140.3857730742999
925,2019-10-02,8344.21,8393.04,8227.70,8393.04,8393.04,13125712443,BTC,2019-10-02,0.062027514,0.02380617,0.91097337,0.2141048,21297.0,-554.840966651791,-452.0175329130845,-102.82343373870646
926,2019-10-03,8390.77,8414.23,8146.44,8259.99,8259.99,13668823409,BTC,2019-10-03,0.06259465,0.020822817,0.91317517,0.217875,23772.0,-549.8424022234176,-471.58250677515116,-78.25989544826643
927,2019-10-04,8259.49,8260.06,8151.24,8205.94,8205.94,13139456229,BTC,2019-10-04,0.07304908,0.023260945,0.9004679,0.2222005,22656.0,-543.9718186715763,-486.06036915443616,-57.91144951714017
928,2019-10-05,8210.15,8215.53,8071.12,8151.50,8151.50,12200497197,BTC,2019-10-05,0.08411025,0.0250304,0.88756585,0.2400236,19736.0,-537.5160416019407,-496.3515036439371,-41.16453795800362
929,2019-10-06,8149.88,8161.41,7958.85,7988.16,7988.16,13160830305,BTC,2019-10-06,0.077163965,0.023927191,0.8951412,0.2192542,20437.0,-539.3625291786975,-504.9537087508892,-34.40882042780834
930,2019-10-07,7989.12,8308.45,7905.77,8245.62,8245.62,18009742607,BTC,2019-10-07,0.07437947,0.023291398,0.8984614,0.2218447,23528.0,-514.1245062923535,-506.7878682591821,-7.336638033171425
931,2019-10-08,8246.85,8332.71,8185.76,8228.78,8228.78,15592264032,BTC,2019-10-08,0.07137203,0.023087071,0.9021988,0.2402121,22740.0,-489.835519628783,-503.3973985331024,13.561878904319371
932,2019-10-09,8229.84,8627.71,8169.30,8595.74,8595.74,19384942333,BTC,2019-10-09,0.06836731,0.020108031,0.9081339,0.2326283,25363.0,-435.950353215685,-489.90798946961894,53.95763625393391
933,2019-10-10,8585.28,8625.27,8471.93,8586.47,8586.47,17618660671,BTC,2019-10-10,0.063498564,0.02494879,0.9075379,0.2230412,24410.0,-389.5040222286061,-469.8271960214164,80.32317379281028
934,2019-10-11,8585.26,8721.78,8316.18,8321.76,8321.76,19604381101,BTC,2019-10-11,0.07991795,0.020964103,0.89493334,0.2123817,24375.0,-369.79212162928525,-449.82018114299024,80.02805951370499
935,2019-10-12,8315.67,8415.24,8313.34,8336.56,8336.56,14532641605,BTC,2019-10-12,0.08026876,0.023849823,0.8905473,0.2636442,19497.0,-348.9535428505678,-429.6468534845058,80.69331063393798
936,2019-10-13,8336.90,8470.99,8276.61,8321.01,8321.01,13808286059,BTC,2019-10-13,0.077341706,0.02360021,0.89602304,0.2615552,19110.0,-329.890798304843,-409.69564244857327,79.80484414373029
937,2019-10-14,8320.83,8390.21,8284.13,8374.69,8374.69,15151387859,BTC,2019-10-14,0.06743464,0.01958754,0.90913796,0.2554954,23178.0,-306.91399504759465,-389.13931296837757,82.22531792078291
938,2019-10-15,8373.46,8410.71,8182.71,8205.37,8205.37,15220412632,BTC,2019-10-15,0.06428252,0.022172552,0.9093876,0.2458555,22370.0,-298.92163927570436,-371.09577822984295,72.17413895413858
939,2019-10-16,8204.67,8216.81,7985.09,8047.53,8047.53,16071646996,BTC,2019-10-16,0.087740846,0.022453366,0.88500804,0.2095028,26054.0,-301.8445327390291,-357.2455291316802,55.40099639265111
940,2019-10-17,8047.81,8134.83,8000.94,8103.91,8103.91,14313052244,BTC,2019-10-17,0.0767782,0.021318372,0.89769584,0.2003785,24955.0,-296.19717539275734,-345.0358583838957,48.83868299113834
941,2019-10-18,8100.93,8138.41,7902.16,7973.21,7973.21,15651592610,BTC,2019-10-18,0.07345056,0.020700835,0.9009436,0.1942806,24057.0,-298.82335211128884,-335.79335712937433,36.97000501808549
942,2019-10-19,7973.80,8082.63,7944.78,7988.56,7988.56,13797825640,BTC,2019-10-19,0.083474874,0.016485164,0.89474475,0.2277129,20018.0,-296.2510022228289,-327.8848861480653,31.633883925236375
943,2019-10-20,7997.81,8281.82,7949.44,8222.08,8222.08,15504249442,BTC,2019-10-20,0.08160589,0.015685681,0.8983709,0.2536138,19827.0,-272.23117251280746,-316.75414342101374,44.522970908206275
944,2019-10-21,8225.12,8296.69,8196.42,8243.72,8243.72,15868748866,BTC,2019-10-21,0.07216819,0.022278005,0.90053344,0.2186313,22309.0,-248.58360026121954,-303.1200347890549,54.536434527835354
945,2019-10-22,8243.40,8296.65,8074.46,8078.20,8078.20,16803377857,BTC,2019-10-22,0.06983757,0.020907044,0.9061595,0.2244836,24872.0,-240.42731316654317,-290.5814904645526,50.154177298009415
946,2019-10-23,8076.23,8093.00,7469.32,7514.67,7514.67,21942878958,BTC,2019-10-23,0.06955602,0.023868557,0.9020463,0.1609644,30249.0,-276.25110745799066,-287.7154138632402,11.464306405249545
947,2019-10-24,7509.73,7532.87,7446.99,7493.49,7493.49,16268708849,BTC,2019-10-24,0.09017561,0.020371655,0.8853638,0.2206283,27391.0,-302.85959463837844,-290.74425001826785,-12.11534462011059
948,2019-10-25,7490.70,8691.54,7479.98,8660.70,8660.70,28705065488,BTC,2019-10-25,0.077097036,0.025411373,0.8912429,0.1990919,33607.0,-227.14453935647543,-278.02430788590937,50.87976852943393
949,2019-10-26,8667.58,10021.74,8662.62,9244.97,9244.97,44496255609,BTC,2019-10-26,0.081871346,0.02073715,0.89223605,0.2384864,25992.0,-118.62665229109552,-246.1447767669466,127.51812447585107
950,2019-10-27,9241.71,9749.53,9112.54,9551.71,9551.71,32593129501,BTC,2019-10-27,0.08280458,0.020632675,0.891222,0.2528777,21907.0,-7.7843572707424755,-198.47269286770577,190.6883355969633
951,2019-10-28,9565.10,9805.12,9256.15,9256.15,9256.15,30948255332,BTC,2019-10-28,0.076855086,0.01976618,0.898397,0.2230891,24891.0,55.56917138931749,-147.66432001630113,203.23349140561862
952,2019-10-29,9248.44,9516.18,9232.65,9427.69,9427.69,28426779937,BTC,2019-10-29,0.07647301,0.018788628,0.89967036,0.2526409,24270.0,118.25596254589436,-94.48026350386202,212.7362260497564
